,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
363,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/11/29,866.837,872.2,866.741,880.313,880.313,222106411,4567675850,13.476,0.015546
364,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/11/30,880.313,878.676,824.95,878.676,838.108,271169958,5408860521,-42.205,-0.047943
365,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/1,838.108,861.545,852.872,872.335,852.872,276290818,5759092262,14.764,0.017616
366,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/2,852.872,849.18,825.077,849.18,829.176,194912712,4011659704,-23.696,-0.027784
367,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/5,829.176,825.604,790.295,826.093,792.495,169229680,3353263761,-36.681,-0.044238
368,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/6,792.495,788.435,783.279,801.933,798.096,147499980,2972483390,5.601,0.007068
369,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/7,798.096,797.177,794.365,806.42,802.625,131963050,2634317062,4.529,0.005675
370,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/8,802.625,799.485,788.623,819.968,809.431,203447022,4086559726,6.806,0.00848
371,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/9,809.431,802.13,796.188,812.17,798.837,145429581,2996869541,-10.594,-0.013088
372,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/12,798.837,798.806,789.789,803.737,790.792,124689878,2441423052,-8.045,-0.010071
373,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/13,790.792,787.081,765.044,787.081,768.924,163020268,2947963354,-21.868,-0.027653
374,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/14,768.924,766.18,754.322,773.774,755.762,144942369,2805762527,-13.162,-0.017117
375,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/15,755.762,751.549,743.272,756.813,746.555,162660672,2856490624,-9.207,-0.012182
376,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/16,746.555,745.523,745.523,778.775,778.775,189917192,3456230632,32.22,0.043158
377,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/19,778.775,774.654,767.073,793.44,793.44,248795964,4596897381,14.665,0.018831
378,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/20,793.44,791.819,780.921,799.658,781.418,192837021,3703050533,-12.022,-0.015152
379,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/21,781.418,786.982,760.92,791.228,761.337,190600572,3630425451,-20.081,-0.025698
380,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/22,761.337,754.483,727.739,767.315,757.896,235250074,4390961347,-3.441,-0.00452
381,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/23,757.896,754.893,750.962,770.377,761.442,189142906,3487577811,3.546,0.004679
382,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/26,761.442,760.672,751.607,769.916,753.049,157857144,2901112136,-8.393,-0.011023
383,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/27,753.049,749.606,725.111,749.924,727.173,163882097,3025786527,-25.876,-0.034362
384,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/28,727.173,721.838,700.109,721.838,717.554,160777423,2839828076,-9.619,-0.013228
385,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/29,717.554,714.581,710.648,722.197,716.549,124101645,2234317968,-1.005,-0.001401
386,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2011/12/30,716.549,718.029,718.029,730.532,729.504,146606654,2721102686,12.955,0.01808
387,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/4,729.504,734.738,707.107,737.906,707.107,138712299,2670224518,-22.397,-0.030702
388,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/5,707.107,700.323,665.411,701.043,666.905,187682875,3279518114,-40.202,-0.056854
389,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/6,666.905,662.652,645.797,672.134,669.017,158864254,2805688311,2.112,0.003167
390,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/9,669.017,667.855,657.183,692.418,692.418,199860506,3467780572,23.401,0.034978
391,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/10,692.418,691.652,690.499,718.287,716.453,264154102,4640456565,24.035,0.034712
392,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/11,716.453,715.044,710.526,728.662,717.936,239866180,4331677791,1.483,0.00207
393,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/12,717.936,715.817,708.675,724.078,709.89,203924156,3738873957,-8.046,-0.011207
394,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/13,709.89,709.049,665.256,709.626,666.078,243703835,4339905077,-43.812,-0.061717
395,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/16,666.078,657.801,633.307,657.801,633.908,171596504,2906733530,-32.17,-0.048298
396,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/17,633.908,630.784,623.636,664.698,662.69,232085828,3848273357,28.782,0.045404
397,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/18,662.69,662.94,621.666,665.601,624.911,239740893,4035766261,-37.779,-0.057009
398,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/19,624.911,621.649,612.279,637.023,632.799,237354870,3764313673,7.888,0.012623
399,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/20,632.799,634.829,634.565,648.14,646.383,199100479,3093006039,13.584,0.021467
400,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/30,646.383,649.423,644.882,660.063,651.246,188878256,3021419418,4.863,0.007523
401,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/1/31,651.246,649.367,637.433,650.489,648.681,166705226,2657309421,-2.565,-0.003939
402,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/1,648.681,647.492,644.582,663.27,650.776,182018011,3038141289,2.095,0.00323
403,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/2,650.776,652.058,652.058,665.402,665.402,204642775,3256904955,14.626,0.022475
404,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/3,665.402,665.347,663.008,681.886,680.045,246984601,3890809986,14.643,0.022006
405,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/6,680.045,681.04,680.699,689.961,686.508,242964491,3853839571,6.463,0.009504
406,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/7,686.508,683.876,669.543,683.876,673.679,195950403,3208798511,-12.829,-0.018687
407,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/8,673.679,673.067,669.625,692.303,692.303,238324150,3848968383,18.624,0.027645
408,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/9,692.303,692.362,690.678,705.7,697.79,300027393,4967944168,5.487,0.007926
409,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/10,697.79,696.533,693.75,703.089,698.854,238207201,3810082442,1.064,0.001525
410,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/13,698.854,694.235,690.531,718.668,714.956,283107628,4880321668,16.102,0.023041
411,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/14,714.956,714.752,707.965,717.773,712.296,202576881,3421898461,-2.66,-0.003721
412,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/15,712.296,711.616,707.142,724.751,724.751,279647594,4675745432,12.455,0.017486
413,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/16,724.751,723.428,714.402,731.445,721.832,276874777,4638346302,-2.919,-0.004028
414,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/17,721.832,722.622,709.226,726.942,717.797,222660829,3883682916,-4.035,-0.00559
415,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/20,717.797,726.875,720.965,731.406,721.099,288492264,5231571263,3.302,0.0046
416,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/21,721.099,719.294,713.647,736.882,736.882,323117044,6025332873,15.783,0.021887
417,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/22,736.882,737.777,737.777,759.562,759.562,439845048,8109254315,22.68,0.030778
418,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/23,759.562,760.67,748.615,765.415,756.897,375290691,7153405999,-2.665,-0.003509
419,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/24,756.897,756.157,755.189,764.742,762.29,342974036,6506604166,5.393,0.007125
420,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/27,762.29,763.963,760.239,771.295,760.373,384755551,7264437659,-1.917,-0.002515
421,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/28,760.373,757.453,737.367,758.17,747.768,382457678,7067002218,-12.605,-0.016577
422,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/2/29,747.768,747.221,734.24,748.086,735.336,282415271,5477331473,-12.432,-0.016625
423,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/1,735.336,734.249,733.779,748.796,743.148,262295148,5062827676,7.812,0.010624
424,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/2,743.148,743.847,743.847,757.669,757.669,256055042,4706168485,14.521,0.01954
425,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/5,757.669,759.65,758.825,766.753,759.369,298470875,5739743358,1.7,0.002244
426,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/6,759.369,758.08,743.605,758.718,750.837,299701891,5986614907,-8.532,-0.011236
427,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/7,750.837,743.047,740.612,759.453,749.266,278630308,5326232546,-1.571,-0.002092
428,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/8,749.266,751.984,751.984,764.001,761.703,269069137,4978760808,12.437,0.016599
429,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/9,761.703,764.478,763.724,777.694,777.694,335546395,6349215852,15.991,0.020994
430,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/12,777.694,779.513,778.505,786.049,786.049,350107647,7011060046,8.355,0.010743
431,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/13,786.049,785.531,782.94,792.378,792.378,372356610,7005004111,6.329,0.008052
432,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/14,792.378,795.12,750.125,799.834,756.459,535388405,10231853977,-35.919,-0.045331
433,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/15,756.459,754.534,735.089,759.532,746.441,344723287,6391317737,-10.018,-0.013243
434,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/16,746.441,748.046,745.35,765.562,765.562,292849549,5549992922,19.121,0.025616
435,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/19,765.562,764.945,763.362,779.557,779.557,296875443,5787185876,13.995,0.018281
436,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/20,779.557,777.393,755.399,777.393,755.583,284260529,5436010725,-23.974,-0.030753
437,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/21,755.583,758.886,737.992,761.336,751.791,271092901,5302752349,-3.792,-0.005019
438,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/22,751.791,750.451,744.894,756.349,750.851,202285470,3965250077,-0.94,-0.00125
439,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/23,750.851,748.869,735.148,750.688,737.892,198204488,3691302063,-12.959,-0.017259
440,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/26,737.892,735.162,731.31,742.263,737.213,161792809,3277778769,-0.679,-0.00092
441,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/27,737.213,739.443,733.839,745.828,735.734,192525260,3824696158,-1.479,-0.002006
442,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/28,735.734,732.68,697.51,732.68,698.486,247395653,4478255084,-37.248,-0.050627
443,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/29,698.486,692.372,676.994,695.958,683.959,192046657,3268521059,-14.527,-0.020798
444,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/3/30,683.959,682.284,673.486,686.499,678.519,180630141,2757846159,-5.44,-0.007954
445,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/5,678.519,677.757,676.51,698.296,697.751,199915403,3755133053,19.232,0.028344
446,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/6,697.751,697.864,695.654,705.378,701.901,201784120,3698622054,4.15,0.005948
447,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/9,701.901,699.871,689.715,701.591,689.715,154797630,2901994223,-12.186,-0.017361
448,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/10,689.715,686.475,672.985,697.165,697.165,182156068,3351709130,7.45,0.010802
449,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/11,697.165,689.851,685.751,701.926,698.487,161259299,2884814409,1.322,0.001896
450,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/12,698.487,699.422,697.744,713.253,713.124,206037968,3648082943,14.637,0.020955
451,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/13,713.124,715.036,714.239,723.891,718.959,226780247,4060110117,5.835,0.008182
452,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/16,718.959,714.85,712.02,719.882,716.229,172051521,3224450679,-2.73,-0.003797
453,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/17,716.229,716.532,708.398,718.46,709.139,183319520,3182862758,-7.09,-0.009899
454,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/18,709.139,710.142,710.1,724.029,723.462,236595413,4027117419,14.323,0.020198
455,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/19,723.462,723.833,721.586,728.459,725.12,234132587,4012056775,1.658,0.002292
456,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/20,725.12,724.128,720.83,728.718,728.718,217759082,3867245786,3.598,0.004962
457,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/23,728.718,724.903,689.443,724.903,690.432,371809793,5887396126,-38.286,-0.052539
458,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/24,690.432,680.612,663.921,689.883,681.534,287657957,4522792699,-8.898,-0.012888
459,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/25,681.534,679.753,674.545,684.482,682.524,200800149,3303835485,0.99,0.001453
460,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/26,682.524,683.019,673.943,685.815,678.444,178175875,2786505576,-4.08,-0.005978
461,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/4/27,678.444,677.552,676.07,689.097,685.131,187803352,2926452973,6.687,0.009856
462,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/2,685.131,692.346,686.18,696.421,693.609,208885085,3412786178,8.478,0.012374
463,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/3,693.609,693.401,690.759,699.409,699.306,195262472,3230743672,5.697,0.008214
464,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/4,699.306,699.878,699.878,713.844,713.186,261838188,4512575646,13.88,0.019848
465,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/7,713.186,710.977,709.866,733.045,733.045,309428194,5703100701,19.859,0.027845
466,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/8,733.045,733.828,730.554,738.521,731.723,302463326,5582481058,-1.322,-0.001803
467,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/9,731.723,727.6,718.719,727.698,719.35,253830276,4655081347,-12.373,-0.016909
468,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/10,719.35,718.243,718.243,730.777,727.285,235333778,4309235289,7.935,0.011031
469,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/11,727.285,726.561,720.933,730.833,721.078,272066910,4441991289,-6.207,-0.008534
470,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/14,721.078,725.521,717.937,729.667,719.872,265740121,4406953245,-1.206,-0.001672
471,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/15,719.872,714.583,709.629,720.21,720.115,239165472,3649958834,0.243,0.000338
472,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/16,720.115,718.71,709.876,722.208,709.956,198175476,3339923196,-10.159,-0.014107
473,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/17,709.956,709.498,703.925,718.438,716.17,201702370,3303253195,6.214,0.008753
474,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/18,716.17,711.686,705.249,717.268,706.216,255758898,4124186856,-9.954,-0.013899
475,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/21,706.216,705.864,698.805,709.682,704.803,216190776,3573182547,-1.413,-0.002001
476,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/22,704.803,706.923,706.923,714.912,714.662,182992474,3063463562,9.859,0.013988
477,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/23,714.662,715.033,705.203,717.201,713.017,243769201,3705425966,-1.645,-0.002302
478,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/24,713.017,711.685,710.074,718.021,712.577,262556290,3879481892,-0.44,-0.000617
479,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/25,712.577,713.043,700.622,714.901,702.724,227596852,3459209565,-9.853,-0.013827
480,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/28,702.724,699.637,686.074,707.494,706.47,231536349,3378809581,3.746,0.005331
481,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/29,706.47,705.785,704.201,721.725,720.454,277976080,4276268949,13.984,0.019794
482,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/30,720.454,720.572,719.143,731.282,727.188,331031724,5009463264,6.734,0.009347
483,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/5/31,727.188,724.46,721.708,740.487,734.454,350950418,5387089330,7.266,0.009992
484,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/1,734.454,733.623,729.999,739.931,734.257,314015137,4858881801,-0.197,-0.000268
485,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/4,734.257,721.68,717.037,734.26,717.101,323151670,5004389589,-17.156,-0.023365
486,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/5,717.101,718.113,713.579,721.565,715.93,206662325,3314775622,-1.171,-0.001633
487,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/6,715.93,717.128,711.19,722.361,715.24,197821520,2998256376,-0.69,-0.000964
488,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/7,715.24,721.561,709.168,725.291,711.428,216035443,3482704663,-3.812,-0.00533
489,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/8,711.428,716.419,710.268,721.357,713.921,248574132,4099510582,2.493,0.003504
490,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/11,713.921,714.122,714.122,734.504,734.504,316024855,5363290901,20.583,0.028831
491,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/12,734.504,731.041,729.707,739.021,735.294,313093756,5138912254,0.79,0.001076
492,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/13,735.294,735.603,735.603,746.505,746.505,337757614,5197875672,11.211,0.015247
493,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/14,746.505,745.759,739.911,750.284,740.966,301755344,4774751778,-5.539,-0.00742
494,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/15,740.966,742.384,733.326,747.297,742.268,299647512,4636576317,1.302,0.001757
495,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/18,742.268,744.049,744.049,753.771,752.978,334320098,5222280085,10.71,0.014429
496,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/19,752.978,751.266,746.087,752.766,747.492,297375859,4649422062,-5.486,-0.007286
497,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/20,747.492,747.642,746.028,751.901,748.388,256904270,4042689452,0.896,0.001199
498,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/21,748.388,746.606,732.172,746.606,739.047,296975098,4527083163,-9.341,-0.012481
499,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/25,739.047,736.183,720.467,736.183,720.6,255649838,3771502720,-18.447,-0.024961
500,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/26,720.6,716.3,703.026,719.332,715.924,221800275,3293949213,-4.676,-0.006489
501,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/27,715.924,715.518,715.384,728.539,718.928,226152599,3390122018,3.004,0.004196
502,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/28,718.928,719.087,710.898,723.065,711.144,237702917,3610726610,-7.784,-0.010827
503,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/6/29,711.144,708.109,705.859,726.684,726.684,239742474,3517279014,15.54,0.021852
504,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/2,726.684,730.771,730.759,744.957,741.186,254860375,4129105440,14.502,0.019956
505,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/3,741.186,742.203,739.917,751.361,743.902,289243708,4484439288,2.716,0.003664
506,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/4,743.902,744.703,736.899,747.839,739.624,258971273,4002516918,-4.278,-0.005751
507,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/5,739.624,738.488,721.361,738.488,724.313,253302627,3781952826,-15.311,-0.020701
508,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/6,724.313,727.685,712.441,737.694,737.289,299160297,4744004644,12.976,0.017915
509,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/9,737.289,733.657,721.599,737.794,722.281,291526979,4607520516,-15.008,-0.020356
510,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/10,722.281,719.891,710.73,721.807,713.526,263845699,3870391338,-8.755,-0.012121
511,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/11,713.526,710.887,706.715,719.299,719.299,193198658,3117712780,5.773,0.008091
512,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/12,719.299,718.624,717.196,735.704,734.323,278616581,4639164021,15.024,0.020887
513,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/13,734.323,731.488,722.652,736.459,725.788,267435200,4037780143,-8.535,-0.011623
514,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/16,725.788,722.821,691.23,722.821,691.385,315842431,4596132606,-34.403,-0.047401
515,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/17,691.385,687.742,686.113,697.003,697.003,201881126,3051767252,5.618,0.008126
516,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/18,697.003,695.918,684.302,702.171,702.138,209244784,3070892668,5.135,0.007367
517,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/19,702.138,701.226,698.475,714.921,709.166,246349461,3634015141,7.028,0.010009
518,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/20,709.166,707.833,704.867,714.147,706.25,184227272,2686577430,-2.916,-0.004112
519,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/23,706.25,703.2,697.69,708.209,704.573,165901363,2462538550,-1.677,-0.002375
520,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/24,704.573,700.577,698.386,712.104,706.396,173285000,2512995130,1.823,0.002587
521,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/25,706.396,704.704,703.349,715.966,708.301,205352985,3104205842,1.905,0.002697
522,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/26,708.301,707.771,704.974,717.758,706.725,181332966,2913753590,-1.576,-0.002225
523,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/27,706.725,707.968,698.178,711.568,703.581,183496045,3008587245,-3.144,-0.004449
524,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/30,703.581,703.704,685.836,707.632,688.474,202728834,2986114529,-15.107,-0.021472
525,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/7/31,688.474,686.538,672.284,687.692,676.96,189091220,2778030461,-11.514,-0.016724
526,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/1,676.96,677.531,676.344,694.543,689.489,167065535,2519356295,12.529,0.018508
527,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/2,689.489,688.327,684.204,694.832,690.982,177964591,2768062614,1.493,0.002165
528,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/3,690.982,691.794,690.257,711.931,711.925,218600712,3522991441,20.943,0.030309
529,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/6,711.925,708.26,706.825,731.387,730.419,279092111,4445725333,18.494,0.025977
530,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/7,730.419,729.626,729.439,737.578,736.012,268053010,4156601794,5.593,0.007657
531,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/8,736.012,734.88,723.982,734.88,730.065,211419320,3059334515,-5.947,-0.00808
532,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/9,730.065,729.501,727.7,743.228,743.199,230429820,3460118253,13.134,0.01799
533,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/10,743.199,743.285,736.55,744.842,743.073,210835136,3318671800,-0.126,-0.00017
534,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/13,743.073,742.382,726.933,742.382,727.637,213426836,3221533997,-15.436,-0.020773
535,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/14,727.637,726.835,714.645,736.449,736.347,221548075,3349451436,8.71,0.01197
536,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/15,736.347,734.867,728.494,736.279,729.73,173496218,2761824533,-6.617,-0.008986
537,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/16,729.73,728.659,720.715,730.134,723.53,148316201,2244216562,-6.2,-0.008496
538,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/17,723.53,721.334,714.021,723.195,721.049,175443400,2551797980,-2.481,-0.003429
539,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/20,721.049,718.141,713.15,732.672,730.866,221201694,2857072542,9.817,0.013615
540,399006.ZICN,399006,深圳证券交易所,创业板指,XSHE,2012/8/21,730.866,730.289,729.991,752.779,748.935,329556643,4496842465,18.069,0.024723
