,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
278,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/6,990.722,990.714,985.156,994.865,987.258,365688200,1541837455,-3.464,-0.003496
279,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/7,987.258,986.733,964.454,987.259,966.582,392103100,1700287720,-20.676,-0.020943
280,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/8,966.582,964.556,948.383,965.884,958.039,381129200,1592552362,-8.543,-0.008838
281,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/9,958.039,957.642,954.467,963.46,958.598,242243100,1009763413,0.559,0.000583
282,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/10,958.598,958.41,956.588,965.334,961.322,263004300,1127178149,2.724,0.002842
283,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/13,961.322,961.082,960.533,973.839,973.459,260349900,1155753400,12.137,0.012625
284,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/14,973.459,974.468,966.487,975.878,973.943,263854600,1133198476,0.484,0.000497
285,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/15,973.943,973.402,972.168,983.4,983.068,339338200,1493489223,9.125,0.009369
286,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/16,983.068,982.997,975.558,983.664,978.634,287545000,1262881584,-4.434,-0.00451
287,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/17,978.634,977.654,970.531,980.39,977.092,344380000,1496829762,-1.542,-0.001576
288,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/20,977.092,977.523,972.875,991.08,990.546,303750500,1282503165,13.454,0.013769
289,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/21,990.546,990.367,985.652,994.034,987.798,282429300,1276359875,-2.748,-0.002774
290,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/22,987.798,987.06,979.344,990.669,990.149,262246900,1195874714,2.351,0.00238
