,trade_date,open,close,high,low,pre_close,change,pct_chg,ts_code
818,20161223,21553.78,21574.76,21601.07,21491.83,21636.2,-61.44,-0.284,HSI
819,20161222,21800.22,21636.2,21822.18,21594.58,21809.8,-173.6,-0.796,HSI
820,20161221,21770.89,21809.8,21910.39,21755.85,21729.06,80.74,0.3716,HSI
821,20161220,21767.61,21729.06,21873.56,21667.19,21832.68,-103.62,-0.4746,HSI
822,20161219,21945.84,21832.68,21955.94,21786.56,22020.75,-188.07,-0.8541,HSI
823,20161216,21996.38,22020.75,22155.14,21965.68,22059.4,-38.65,-0.1752,HSI
824,20161215,22257.71,22059.4,22305.07,21999.3,22456.62,-397.22,-1.7688,HSI
825,20161214,22596.71,22456.62,22627.6,22456.62,22446.7,9.92,0.0442,HSI
826,20161213,22407.62,22446.7,22458.42,22292.65,22433.02,13.68,0.061,HSI
827,20161212,22860.27,22433.02,22863.61,22375.58,22760.98,-327.96,-1.4409,HSI
828,20161209,22765.84,22760.98,22813.85,22660.22,22861.84,-100.86,-0.4412,HSI
829,20161208,23027.38,22861.84,23076.24,22817.32,22800.92,60.92,0.2672,HSI
830,20161207,22805.13,22800.92,22843.01,22708.88,22675.15,125.77,0.5547,HSI
831,20161206,22694.27,22675.15,22746.67,22625.32,22505.55,169.6,0.7536,HSI
832,20161205,22580.75,22505.55,22628.13,22375.28,22564.82,-59.27,-0.2627,HSI
833,20161202,22736.84,22564.82,22756.01,22559.2,22878.23,-313.41,-1.3699,HSI
834,20161201,22948.65,22878.23,23012.28,22837.53,22789.77,88.46,0.3882,HSI
835,20161130,22842.36,22789.77,22889.47,22755.0,22737.07,52.7,0.2318,HSI
836,20161129,22739.51,22737.07,22868.14,22724.59,22830.57,-93.5,-0.4095,HSI
837,20161128,22738.94,22830.57,22964.02,22738.94,22723.45,107.12,0.4714,HSI
838,20161125,22609.22,22723.45,22764.34,22589.53,22608.49,114.96,0.5085,HSI
839,20161124,22574.82,22608.49,22647.38,22487.54,22676.69,-68.2,-0.3007,HSI
840,20161123,22702.41,22676.69,22804.26,22640.95,22678.07,-1.38,-0.0061,HSI
841,20161122,22491.71,22678.07,22719.42,22484.6,22357.78,320.29,1.4326,HSI
842,20161121,22313.04,22357.78,22480.75,22227.8,22344.21,13.57,0.0607,HSI
843,20161118,22239.23,22344.21,22374.36,22146.88,22262.88,81.33,0.3653,HSI
844,20161117,22170.07,22262.88,22367.47,22114.02,22280.53,-17.65,-0.0792,HSI
845,20161116,22439.98,22280.53,22499.39,22280.53,22323.91,-43.38,-0.1943,HSI
846,20161115,22270.9,22323.91,22411.12,22254.09,22222.22,101.69,0.4576,HSI
847,20161114,22344.23,22222.22,22359.01,22118.87,22531.09,-308.87,-1.3709,HSI
848,20161111,22622.46,22531.09,22673.31,22442.75,22839.11,-308.02,-1.3487,HSI
849,20161110,22848.74,22839.11,22918.34,22777.51,22415.19,423.92,1.8912,HSI
850,20161109,23048.32,22415.19,23048.32,21957.71,22909.47,-494.28,-2.1575,HSI
851,20161108,22981.91,22909.47,22996.97,22820.39,22801.4,108.07,0.474,HSI
852,20161107,22682.71,22801.4,22867.24,22623.84,22642.62,158.78,0.7012,HSI
853,20161104,22611.54,22642.62,22771.61,22587.59,22683.51,-40.89,-0.1803,HSI
854,20161103,22708.5,22683.51,22855.01,22683.51,22810.5,-126.99,-0.5567,HSI
855,20161102,22946.06,22810.5,22956.85,22785.35,23147.07,-336.57,-1.4541,HSI
856,20161101,23015.06,23147.07,23268.05,23015.06,22934.54,212.53,0.9267,HSI
857,20161031,22845.82,22934.54,23045.53,22775.29,22954.81,-20.27,-0.0883,HSI
858,20161028,23088.83,22954.81,23157.73,22847.73,23132.35,-177.54,-0.7675,HSI
859,20161027,23347.19,23132.35,23352.62,23002.53,23325.43,-193.08,-0.8278,HSI
860,20161026,23396.14,23325.43,23464.03,23310.23,23565.11,-239.68,-1.0171,HSI
861,20161025,23581.69,23565.11,23631.34,23506.64,23604.08,-38.97,-0.1651,HSI
862,20161024,23431.63,23604.08,23620.09,23235.61,23374.4,229.68,0.9826,HSI
863,20161020,23412.68,23374.4,23500.82,23360.55,23304.97,69.43,0.2979,HSI
864,20161019,23393.8,23304.97,23445.56,23234.67,23394.39,-89.42,-0.3822,HSI
865,20161018,23130.2,23394.39,23402.89,23130.2,23037.54,356.85,1.549,HSI
866,20161017,23164.54,23037.54,23177.19,22978.01,23233.31,-195.77,-0.8426,HSI
867,20161014,23119.96,23233.31,23318.36,23087.14,23031.3,202.01,0.8771,HSI
868,20161013,23300.38,23031.3,23347.97,23006.12,23407.05,-375.75,-1.6053,HSI
869,20161012,23386.92,23407.05,23444.67,23267.63,23549.52,-142.47,-0.605,HSI
870,20161011,24013.84,23549.52,24064.5,23441.07,23851.82,-302.3,-1.2674,HSI
871,20160930,23435.29,23297.15,23484.37,23239.36,23739.47,-442.32,-1.8632,HSI
872,20160929,23828.6,23739.47,23828.6,23607.99,23619.65,119.82,0.5073,HSI
873,20160928,23455.73,23619.65,23619.65,23370.44,23571.9,47.75,0.2026,HSI
874,20160927,23356.03,23571.9,23646.03,23295.05,23317.92,253.98,1.0892,HSI
875,20160926,23554.83,23317.92,23563.5,23276.13,23686.48,-368.56,-1.556,HSI
876,20160923,23836.6,23686.48,23846.71,23628.64,23759.8,-73.32,-0.3086,HSI
877,20160922,23920.18,23759.8,24058.65,23683.58,23669.9,89.9,0.3798,HSI
878,20160921,23522.86,23669.9,23729.02,23436.23,23530.86,139.04,0.5909,HSI
879,20160920,23494.01,23530.86,23556.06,23397.13,23550.45,-19.59,-0.0832,HSI
880,20160919,23486.62,23550.45,23625.92,23394.95,23335.59,214.86,0.9207,HSI
881,20160914,23225.58,23190.64,23371.53,23155.73,23215.76,-25.12,-0.1082,HSI
882,20160913,23564.13,23215.76,23652.41,23196.49,23290.6,-74.84,-0.3213,HSI
883,20160912,23596.03,23290.6,23625.37,23290.6,24099.7,-809.1,-3.3573,HSI
884,20160909,23924.77,24099.7,24364.0,23914.73,23919.34,180.36,0.754,HSI
885,20160908,23704.36,23919.34,23928.93,23663.59,23741.81,177.53,0.7478,HSI
886,20160907,23785.23,23741.81,23830.75,23695.68,23787.68,-45.87,-0.1928,HSI
887,20160906,23683.28,23787.68,23787.68,23548.55,23649.55,138.13,0.5841,HSI
888,20160905,23576.31,23649.55,23688.41,23530.36,23266.7,382.85,1.6455,HSI
889,20160902,23157.01,23266.7,23306.48,23152.79,23162.34,104.36,0.4506,HSI
890,20160901,22897.16,23162.34,23193.03,22843.42,22976.88,185.46,0.8072,HSI
891,20160831,23043.08,22976.88,23063.15,22939.87,23016.11,-39.23,-0.1704,HSI
892,20160830,22945.08,23016.11,23073.52,22898.78,22821.34,194.77,0.8535,HSI
893,20160829,22904.2,22821.34,22922.68,22762.73,22909.54,-88.2,-0.385,HSI
894,20160826,22827.22,22909.54,22997.4,22827.22,22814.95,94.59,0.4146,HSI
895,20160825,22814.37,22814.95,22898.12,22735.03,22820.78,-5.83,-0.0255,HSI
896,20160824,23010.63,22820.78,23036.07,22702.61,22998.93,-178.15,-0.7746,HSI
897,20160823,22927.47,22998.93,22998.93,22854.35,22997.91,1.02,0.0044,HSI
898,20160822,22941.53,22997.91,23005.16,22792.42,22937.22,60.69,0.2646,HSI
899,20160819,23153.74,22937.22,23153.74,22875.56,23023.16,-85.94,-0.3733,HSI
900,20160818,23046.69,23023.16,23193.9,22976.11,22799.78,223.38,0.9797,HSI
901,20160817,22995.51,22799.78,23029.48,22775.87,22910.84,-111.06,-0.4847,HSI
902,20160816,23008.09,22910.84,23084.52,22841.66,22932.51,-21.67,-0.0945,HSI
903,20160815,22765.23,22932.51,22975.74,22765.23,22766.91,165.6,0.7274,HSI
904,20160812,22788.88,22766.91,22816.75,22704.05,22580.55,186.36,0.8253,HSI
905,20160811,22412.31,22580.55,22689.94,22359.92,22492.43,88.12,0.3918,HSI
906,20160810,22511.1,22492.43,22618.04,22399.29,22465.61,26.82,0.1194,HSI
907,20160809,22464.1,22465.61,22496.75,22402.91,22494.76,-29.15,-0.1296,HSI
908,20160808,22324.18,22494.76,22503.28,22260.07,22146.09,348.67,1.5744,HSI
909,20160805,21961.05,22146.09,22193.29,21961.05,21832.23,313.86,1.4376,HSI
910,20160804,21873.36,21832.23,21922.42,21788.31,21739.12,93.11,0.4283,HSI
911,20160803,21743.32,21739.12,21822.22,21725.38,22129.14,-390.02,-1.7625,HSI
912,20160801,22027.65,22129.14,22260.95,22027.65,21891.37,237.77,1.0861,HSI
913,20160729,22055.95,21891.37,22152.75,21830.46,22174.34,-282.97,-1.2761,HSI
914,20160728,22134.12,22174.34,22214.72,22053.51,22218.99,-44.65,-0.201,HSI
915,20160727,22193.31,22218.99,22277.24,21997.88,22129.73,89.26,0.4033,HSI
916,20160726,21890.89,22129.73,22300.51,21890.89,21993.44,136.29,0.6197,HSI
917,20160725,22071.77,21993.44,22071.77,21878.88,21964.27,29.17,0.1328,HSI
918,20160722,21913.04,21964.27,21972.87,21832.43,22000.49,-36.22,-0.1646,HSI
919,20160721,21971.97,22000.49,22118.22,21913.16,21882.48,118.01,0.5393,HSI
920,20160720,21646.39,21882.48,21895.23,21632.51,21673.2,209.28,0.9656,HSI
921,20160719,21734.34,21673.2,21767.88,21612.6,21803.18,-129.98,-0.5962,HSI
922,20160718,21656.88,21803.18,21822.0,21616.16,21659.25,143.93,0.6645,HSI
923,20160715,21589.08,21659.25,21739.21,21515.35,21561.06,98.19,0.4554,HSI
924,20160714,21297.54,21561.06,21581.42,21242.93,21322.37,238.69,1.1194,HSI
925,20160713,21356.64,21322.37,21441.23,21279.77,21224.74,97.63,0.46,HSI
926,20160712,21046.94,21224.74,21252.64,20957.26,20880.5,344.24,1.6486,HSI
927,20160711,20951.17,20880.5,20972.85,20840.0,20564.17,316.33,1.5383,HSI
928,20160708,20622.83,20564.17,20645.59,20468.53,20706.92,-142.75,-0.6894,HSI
929,20160707,20606.68,20706.92,20731.12,20576.74,20495.29,211.63,1.0326,HSI
930,20160706,20475.4,20495.29,20560.06,20304.39,20750.72,-255.43,-1.2309,HSI
931,20160705,20919.52,20750.72,20945.98,20737.16,21059.2,-308.48,-1.4648,HSI
932,20160704,20967.47,21059.2,21166.02,20840.64,20794.37,264.83,1.2736,HSI
933,20160630,20736.85,20794.37,20828.03,20614.65,20436.12,358.25,1.753,HSI
934,20160629,20217.07,20436.12,20456.58,20217.07,20172.46,263.66,1.307,HSI
935,20160628,19898.75,20172.46,20196.2,19898.75,20227.3,-54.84,-0.2711,HSI
936,20160627,19982.66,20227.3,20329.16,19969.47,20259.13,-31.83,-0.1571,HSI
937,20160624,20483.51,20259.13,21034.18,19662.7,20868.34,-609.21,-2.9193,HSI
938,20160623,20862.59,20868.34,20889.05,20753.94,20795.12,73.22,0.3521,HSI
939,20160622,20553.94,20795.12,20841.51,20515.25,20668.44,126.68,0.6129,HSI
940,20160621,20522.36,20668.44,20681.79,20516.73,20510.2,158.24,0.7715,HSI
941,20160620,20425.06,20510.2,20551.02,20288.49,20169.98,340.22,1.6868,HSI
942,20160617,20244.23,20169.98,20282.04,20090.8,20038.42,131.56,0.6565,HSI
943,20160616,20284.91,20038.42,20297.4,19964.37,20467.52,-429.1,-2.0965,HSI
944,20160615,20161.01,20467.52,20553.58,20161.01,20387.53,79.99,0.3923,HSI
945,20160614,20476.75,20387.53,20537.92,20358.94,20512.99,-125.46,-0.6116,HSI
946,20160613,20647.51,20512.99,20664.59,20430.81,21042.64,-529.65,-2.517,HSI
947,20160608,21294.27,21297.88,21352.37,21179.95,21328.24,-30.36,-0.1423,HSI
948,20160607,21218.96,21328.24,21351.33,21153.68,21030.22,298.02,1.4171,HSI
949,20160606,20971.13,21030.22,21039.87,20840.95,20947.24,82.98,0.3961,HSI
950,20160603,20956.08,20947.24,21049.2,20887.79,20859.22,88.02,0.422,HSI
951,20160602,20769.81,20859.22,20878.21,20680.65,20760.98,98.24,0.4732,HSI
952,20160601,20726.53,20760.98,20898.45,20713.29,20815.09,-54.11,-0.26,HSI
953,20160531,20617.33,20815.09,20974.71,20617.33,20629.39,185.7,0.9002,HSI
954,20160530,20523.67,20629.39,20765.61,20465.84,20576.77,52.62,0.2557,HSI
955,20160527,20425.0,20576.77,20620.15,20290.84,20397.11,179.66,0.8808,HSI
956,20160526,20373.48,20397.11,20404.73,20249.96,20368.05,29.06,0.1427,HSI
957,20160525,20156.76,20368.05,20379.66,20156.76,19830.43,537.62,2.7111,HSI
958,20160524,19828.02,19830.43,19870.16,19712.67,19809.03,21.4,0.108,HSI
959,20160523,19788.13,19809.03,19955.03,19750.62,19852.2,-43.17,-0.2175,HSI
960,20160520,19631.71,19852.2,19954.33,19631.71,19694.33,157.87,0.8016,HSI
961,20160519,19729.63,19694.33,19793.46,19646.35,19826.41,-132.08,-0.6662,HSI
962,20160518,19862.42,19826.41,19923.83,19749.29,20118.8,-292.39,-1.4533,HSI
963,20160517,19987.24,20118.8,20145.77,19847.7,19883.95,234.85,1.1811,HSI
964,20160516,19711.77,19883.95,19998.76,19705.91,19719.29,164.66,0.835,HSI
965,20160513,19843.49,19719.29,19881.91,19594.61,19915.46,-196.17,-0.985,HSI
966,20160512,20100.5,19915.46,20100.5,19863.62,20055.29,-139.83,-0.6972,HSI
967,20160511,20347.76,20055.29,20347.76,20008.92,20242.68,-187.39,-0.9257,HSI
968,20160510,19962.43,20242.68,20294.46,19962.43,20156.81,85.87,0.426,HSI
969,20160509,20279.9,20156.81,20303.19,20125.78,20109.87,46.94,0.2334,HSI
970,20160506,20357.45,20109.87,20377.94,20058.77,20449.82,-339.95,-1.6624,HSI
971,20160505,20363.86,20449.82,20534.76,20342.75,20525.83,-76.01,-0.3703,HSI
972,20160504,20556.5,20525.83,20580.38,20411.41,20676.94,-151.11,-0.7308,HSI
973,20160503,21061.77,20676.94,21061.77,20668.37,21067.05,-390.11,-1.8518,HSI
974,20160429,21215.2,21067.05,21235.39,21023.77,21388.03,-320.98,-1.5007,HSI
975,20160428,21488.96,21388.03,21654.07,21255.42,21361.6,26.43,0.1237,HSI
976,20160427,21372.33,21361.6,21442.51,21277.04,21407.27,-45.67,-0.2133,HSI
977,20160426,21380.02,21407.27,21419.92,21080.88,21304.44,102.83,0.4827,HSI
978,20160425,21408.56,21304.44,21430.57,21254.46,21467.04,-162.6,-0.7574,HSI
979,20160422,21448.15,21467.04,21495.79,21358.53,21622.25,-155.21,-0.7178,HSI
980,20160421,21406.4,21622.25,21634.74,21331.59,21236.31,385.94,1.8174,HSI
981,20160420,21452.82,21236.31,21452.82,21103.34,21436.21,-199.9,-0.9325,HSI
982,20160419,21438.13,21436.21,21459.04,21259.17,21161.5,274.71,1.2982,HSI
983,20160418,21129.68,21161.5,21172.0,21002.77,21316.47,-154.97,-0.727,HSI
984,20160415,21374.65,21316.47,21423.06,21234.12,21337.81,-21.34,-0.1,HSI
985,20160414,21456.61,21337.81,21511.08,21266.21,21158.71,179.1,0.8465,HSI
986,20160413,20739.34,21158.71,21171.29,20716.91,20504.44,654.27,3.1909,HSI
987,20160412,20440.72,20504.44,20546.43,20407.82,20440.81,63.63,0.3113,HSI
988,20160411,20255.84,20440.81,20550.95,20240.69,20370.4,70.41,0.3456,HSI
989,20160408,20061.6,20370.4,20370.44,20045.47,20266.05,104.35,0.5149,HSI
990,20160407,20297.82,20266.05,20370.52,20165.76,20206.67,59.38,0.2939,HSI
991,20160406,20100.0,20206.67,20249.84,20100.0,20177.0,29.67,0.147,HSI
992,20160405,20311.86,20177.0,20311.86,20116.87,20498.92,-321.92,-1.5704,HSI
993,20160401,20786.18,20498.92,20786.18,20455.41,20776.7,-277.78,-1.337,HSI
994,20160331,20811.46,20776.7,20872.55,20689.22,20803.39,-26.69,-0.1283,HSI
995,20160330,20545.44,20803.39,20820.73,20541.07,20366.3,437.09,2.1461,HSI
996,20160329,20386.32,20366.3,20386.32,20250.15,20345.61,20.69,0.1017,HSI
997,20160324,20450.69,20345.61,20499.4,20268.53,20615.23,-269.62,-1.3079,HSI
998,20160323,20629.4,20615.23,20693.48,20513.61,20666.75,-51.52,-0.2493,HSI
999,20160322,20765.07,20666.75,20765.07,20576.8,20684.15,-17.4,-0.0841,HSI
1000,20160321,20738.25,20684.15,20772.46,20618.56,20671.63,12.52,0.0606,HSI
1001,20160318,20599.19,20671.63,20687.97,20514.97,20503.81,167.82,0.8185,HSI
1002,20160317,20580.06,20503.81,20619.34,20435.65,20257.7,246.11,1.2149,HSI
1003,20160316,20339.9,20257.7,20383.2,20168.74,20288.77,-31.07,-0.1531,HSI
1004,20160315,20298.15,20288.77,20366.56,20254.59,20435.34,-146.57,-0.7172,HSI
1005,20160314,20371.59,20435.34,20512.03,20328.88,20199.6,235.74,1.1671,HSI
1006,20160311,19900.67,20199.6,20238.72,19853.63,19984.42,215.18,1.0767,HSI
1007,20160310,20055.42,19984.42,20184.23,19923.54,19996.26,-11.84,-0.0592,HSI
1008,20160309,19898.74,19996.26,20005.41,19818.42,20011.58,-15.32,-0.0766,HSI
1009,20160308,20132.1,20011.58,20137.73,19902.75,20159.72,-148.14,-0.7348,HSI
1010,20160307,20306.09,20159.72,20331.69,20095.63,20176.7,-16.98,-0.0842,HSI
1011,20160304,20052.1,20176.7,20200.38,19977.43,19941.76,234.94,1.1781,HSI
1012,20160303,20082.01,19941.76,20082.01,19791.6,20003.49,-61.73,-0.3086,HSI
1013,20160302,19788.17,20003.49,20058.12,19783.92,19407.46,596.03,3.0711,HSI
1014,20160301,19259.99,19407.46,19420.0,19108.3,19111.93,295.53,1.5463,HSI
1015,20160229,19366.17,19111.93,19377.72,19053.78,19364.15,-252.22,-1.3025,HSI
1016,20160226,19179.95,19364.15,19436.71,19122.56,18888.75,475.4,2.5168,HSI
1017,20160225,19215.49,18888.75,19215.49,18867.7,19192.45,-303.7,-1.5824,HSI
1018,20160224,19282.34,19192.45,19360.8,19060.16,19414.78,-222.33,-1.1452,HSI
1019,20160223,19506.94,19414.78,19519.85,19328.26,19464.09,-49.31,-0.2533,HSI
1020,20160222,19374.24,19464.09,19524.97,19374.24,19285.5,178.59,0.926,HSI
1021,20160219,19238.43,19285.5,19342.03,19210.65,19363.08,-77.58,-0.4007,HSI
1022,20160218,19409.21,19363.08,19436.39,19266.22,18924.57,438.51,2.3171,HSI
1023,20160217,19198.18,18924.57,19308.54,18909.06,19122.08,-197.51,-1.0329,HSI
1024,20160216,19013.74,19122.08,19260.67,18974.6,18918.14,203.94,1.078,HSI
1025,20160215,18668.87,18918.14,18937.06,18668.87,18319.58,598.56,3.2673,HSI
1026,20160205,19287.36,19288.17,19397.88,19230.0,19183.09,105.08,0.5478,HSI
1027,20160204,19190.36,19183.09,19338.37,19166.18,18991.59,191.5,1.0083,HSI
1028,20160203,18910.88,18991.59,19032.71,18764.82,19446.84,-455.25,-2.341,HSI
1029,20160202,19474.87,19446.84,19628.57,19403.49,19595.5,-148.66,-0.7586,HSI
1030,20160201,19770.96,19595.5,19770.96,19444.26,19683.11,-87.61,-0.4451,HSI
