,secID,ticker,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID
759,162411.XSHE,162411,2014/11/24,0.982,2014/11/25,0.982,CNY,0.982,-0.013,-1.3065,-1.3065,27287
760,162411.XSHE,162411,2014/11/25,0.966,2014/11/26,0.966,CNY,0.966,-0.016,-1.6293,-1.6293,27287
761,162411.XSHE,162411,2014/11/26,0.94,2014/11/27,0.94,CNY,0.94,-0.026,-2.6915,-2.6915,27287
762,162411.XSHE,162411,2014/11/27,0.939,2014/11/29,0.939,CNY,0.939,-0.001,-0.1064,-0.1064,27287
763,162411.XSHE,162411,2014/11/28,0.822,2014/12/2,0.822,CNY,0.822,-0.117,-12.4601,-12.4601,27287
764,162411.XSHE,162411,2014/12/1,0.808,2014/12/2,0.808,CNY,0.808,-0.014,-1.7032,-1.7032,27287
765,162411.XSHE,162411,2014/12/2,0.804,2014/12/3,0.804,CNY,0.804,-0.004,-0.495,-0.495,27287
766,162411.XSHE,162411,2014/12/3,0.821,2014/12/4,0.821,CNY,0.821,0.017,2.1144,2.1144,27287
767,162411.XSHE,162411,2014/12/4,0.797,2014/12/5,0.797,CNY,0.797,-0.024,-2.9233,-2.9233,27287
768,162411.XSHE,162411,2014/12/5,0.78,2014/12/8,0.78,CNY,0.78,-0.017,-2.133,-2.133,27287
769,162411.XSHE,162411,2014/12/8,0.73,2014/12/9,0.73,CNY,0.73,-0.05,-6.4103,-6.4103,27287
770,162411.XSHE,162411,2014/12/9,0.76,2014/12/10,0.76,CNY,0.76,0.03,4.1096,4.1096,27287
771,162411.XSHE,162411,2014/12/10,0.726,2014/12/11,0.726,CNY,0.726,-0.034,-4.4737,-4.4737,27287
772,162411.XSHE,162411,2014/12/11,0.721,2014/12/12,0.721,CNY,0.721,-0.005,-0.6887,-0.6887,27287
773,162411.XSHE,162411,2014/12/12,0.714,2014/12/15,0.714,CNY,0.714,-0.007,-0.9709,-0.9709,27287
774,162411.XSHE,162411,2014/12/15,0.694,2014/12/16,0.694,CNY,0.694,-0.02,-2.8011,-2.8011,27287
775,162411.XSHE,162411,2014/12/16,0.713,2014/12/17,0.713,CNY,0.713,0.019,2.7378,2.7378,27287
776,162411.XSHE,162411,2014/12/17,0.762,2014/12/18,0.762,CNY,0.762,0.049,6.8724,6.8724,27287
777,162411.XSHE,162411,2014/12/18,0.764,2014/12/19,0.764,CNY,0.764,0.002,0.2625,0.2625,27287
778,162411.XSHE,162411,2014/12/19,0.795,2014/12/23,0.795,CNY,0.795,0.031,4.0576,4.0576,27287
779,162411.XSHE,162411,2014/12/22,0.778,2014/12/23,0.778,CNY,0.778,-0.017,-2.1384,-2.1384,27287
780,162411.XSHE,162411,2014/12/23,0.793,2014/12/24,0.793,CNY,0.793,0.015,1.928,1.928,27287
781,162411.XSHE,162411,2014/12/24,0.78,2014/12/26,0.78,CNY,0.78,-0.013,-1.6393,-1.6393,27287
782,162411.XSHE,162411,2014/12/25,0.779,2014/12/27,0.779,CNY,0.779,-0.001,-0.1282,-0.1282,27287
783,162411.XSHE,162411,2014/12/26,0.774,2014/12/29,0.774,CNY,0.774,-0.005,-0.6418,-0.6418,27287
784,162411.XSHE,162411,2014/12/29,0.772,2014/12/30,0.772,CNY,0.772,-0.002,-0.2584,-0.2584,27287
785,162411.XSHE,162411,2014/12/30,0.761,2014/12/31,0.761,CNY,0.761,-0.011,-1.4249,-1.4249,27287
786,162411.XSHE,162411,2014/12/31,0.759,2015/1/6,0.759,CNY,0.759,-0.002,-0.2628,-0.2628,27287
787,162411.XSHE,162411,2015/1/5,0.721,2015/1/6,0.721,CNY,0.721,-0.038,-5.0066,-5.0066,27287
788,162411.XSHE,162411,2015/1/6,0.7,2015/1/7,0.7,CNY,0.7,-0.021,-2.9126,-2.9126,27287
789,162411.XSHE,162411,2015/1/7,0.693,2015/1/8,0.693,CNY,0.693,-0.007,-1,-1,27287
790,162411.XSHE,162411,2015/1/8,0.711,2015/1/9,0.711,CNY,0.711,0.018,2.5974,2.5974,27287
791,162411.XSHE,162411,2015/1/9,0.713,2015/1/12,0.713,CNY,0.713,0.002,0.2813,0.2813,27287
792,162411.XSHE,162411,2015/1/12,0.693,2015/1/13,0.693,CNY,0.693,-0.02,-2.805,-2.805,27287
793,162411.XSHE,162411,2015/1/13,0.689,2015/1/14,0.689,CNY,0.689,-0.004,-0.5772,-0.5772,27287
794,162411.XSHE,162411,2015/1/14,0.703,2015/1/15,0.703,CNY,0.703,0.014,2.0319,2.0319,27287
795,162411.XSHE,162411,2015/1/15,0.684,2015/1/16,0.684,CNY,0.684,-0.019,-2.7027,-2.7027,27287
796,162411.XSHE,162411,2015/1/16,0.705,2015/1/19,0.705,CNY,0.705,0.021,3.0702,3.0702,27287
797,162411.XSHE,162411,2015/1/19,0.704,2015/1/21,0.704,CNY,0.704,-0.001,-0.1418,-0.1418,27287
798,162411.XSHE,162411,2015/1/20,0.695,2015/1/21,0.695,CNY,0.695,-0.009,-1.2784,-1.2784,27287
799,162411.XSHE,162411,2015/1/21,0.707,2015/1/23,0.707,CNY,0.707,0.012,1.7266,1.7266,27287
800,162411.XSHE,162411,2015/1/22,0.707,2015/1/23,0.707,CNY,0.707,0,0,0,27287
801,162411.XSHE,162411,2015/1/23,0.703,2015/1/26,0.703,CNY,0.703,-0.004,-0.5658,-0.5658,27287
802,162411.XSHE,162411,2015/1/26,0.72,2015/1/27,0.72,CNY,0.72,0.017,2.4182,2.4182,27287
803,162411.XSHE,162411,2015/1/27,0.732,2015/1/28,0.732,CNY,0.732,0.012,1.6667,1.6667,27287
804,162411.XSHE,162411,2015/1/28,0.691,2015/1/29,0.691,CNY,0.691,-0.041,-5.6011,-5.6011,27287
805,162411.XSHE,162411,2015/1/29,0.697,2015/1/30,0.697,CNY,0.697,0.006,0.8683,0.8683,27287
806,162411.XSHE,162411,2015/1/30,0.712,2015/2/2,0.712,CNY,0.712,0.015,2.1521,2.1521,27287
807,162411.XSHE,162411,2015/2/2,0.753,2015/2/3,0.753,CNY,0.753,0.041,5.7584,5.7584,27287
808,162411.XSHE,162411,2015/2/3,0.781,2015/2/4,0.781,CNY,0.781,0.028,3.7185,3.7185,27287
809,162411.XSHE,162411,2015/2/4,0.763,2015/2/5,0.763,CNY,0.763,-0.018,-2.3047,-2.3047,27287
810,162411.XSHE,162411,2015/2/5,0.786,2015/2/6,0.786,CNY,0.786,0.023,3.0144,3.0144,27287
811,162411.XSHE,162411,2015/2/6,0.788,2015/2/9,0.788,CNY,0.788,0.002,0.2545,0.2545,27287
812,162411.XSHE,162411,2015/2/9,0.787,2015/2/10,0.787,CNY,0.787,-0.001,-0.1269,-0.1269,27287
813,162411.XSHE,162411,2015/2/10,0.769,2015/2/11,0.769,CNY,0.769,-0.018,-2.2872,-2.2872,27287
814,162411.XSHE,162411,2015/2/11,0.771,2015/2/12,0.771,CNY,0.771,0.002,0.2601,0.2601,27287
815,162411.XSHE,162411,2015/2/12,0.788,2015/2/13,0.788,CNY,0.788,0.017,2.2049,2.2049,27287
816,162411.XSHE,162411,2015/2/13,0.807,2015/2/16,0.807,CNY,0.807,0.019,2.4112,2.4112,27287
817,162411.XSHE,162411,2015/2/16,0.807,2015/2/18,0.807,CNY,0.807,0,0,0,27287
818,162411.XSHE,162411,2015/2/17,0.817,2015/2/25,0.817,CNY,0.817,0.01,1.2392,1.2392,27287
819,162411.XSHE,162411,2015/2/25,0.799,2015/2/26,0.799,CNY,0.799,-0.018,-2.2032,-2.2032,27287
820,162411.XSHE,162411,2015/2/26,0.779,2015/2/27,0.779,CNY,0.779,-0.02,-2.5031,-2.5031,27287
821,162411.XSHE,162411,2015/2/27,0.772,2015/3/2,0.772,CNY,0.772,-0.007,-0.8986,-0.8986,27287
822,162411.XSHE,162411,2015/3/2,0.759,2015/3/3,0.759,CNY,0.759,-0.013,-1.6839,-1.6839,27287
823,162411.XSHE,162411,2015/3/3,0.769,2015/3/4,0.769,CNY,0.769,0.01,1.3175,1.3175,27287
824,162411.XSHE,162411,2015/3/4,0.772,2015/3/5,0.772,CNY,0.772,0.003,0.3901,0.3901,27287
825,162411.XSHE,162411,2015/3/5,0.765,2015/3/6,0.765,CNY,0.765,-0.007,-0.9067,-0.9067,27287
826,162411.XSHE,162411,2015/3/6,0.749,2015/3/9,0.749,CNY,0.749,-0.016,-2.0915,-2.0915,27287
827,162411.XSHE,162411,2015/3/9,0.74,2015/3/10,0.74,CNY,0.74,-0.009,-1.2016,-1.2016,27287
828,162411.XSHE,162411,2015/3/10,0.722,2015/3/11,0.722,CNY,0.722,-0.018,-2.4324,-2.4324,27287
829,162411.XSHE,162411,2015/3/11,0.734,2015/3/12,0.734,CNY,0.734,0.012,1.662,1.662,27287
830,162411.XSHE,162411,2015/3/12,0.728,2015/3/13,0.728,CNY,0.728,-0.006,-0.8174,-0.8174,27287
831,162411.XSHE,162411,2015/3/13,0.724,2015/3/16,0.724,CNY,0.724,-0.004,-0.5495,-0.5495,27287
832,162411.XSHE,162411,2015/3/16,0.725,2015/3/17,0.725,CNY,0.725,0.001,0.1381,0.1381,27287
833,162411.XSHE,162411,2015/3/17,0.716,2015/3/18,0.716,CNY,0.716,-0.009,-1.2414,-1.2414,27287
834,162411.XSHE,162411,2015/3/18,0.747,2015/3/19,0.747,CNY,0.747,0.031,4.3296,4.3296,27287
835,162411.XSHE,162411,2015/3/19,0.728,2015/3/20,0.728,CNY,0.728,-0.019,-2.5435,-2.5435,27287
836,162411.XSHE,162411,2015/3/20,0.735,2015/3/23,0.735,CNY,0.735,0.007,0.9615,0.9615,27287
837,162411.XSHE,162411,2015/3/23,0.725,2015/3/24,0.725,CNY,0.725,-0.01,-1.3605,-1.3605,27287
838,162411.XSHE,162411,2015/3/24,0.731,2015/3/25,0.731,CNY,0.731,0.006,0.8276,0.8276,27287
839,162411.XSHE,162411,2015/3/25,0.745,2015/3/26,0.745,CNY,0.745,0.014,1.9152,1.9152,27287
840,162411.XSHE,162411,2015/3/26,0.753,2015/3/27,0.753,CNY,0.753,0.008,1.0738,1.0738,27287
841,162411.XSHE,162411,2015/3/27,0.737,2015/3/30,0.737,CNY,0.737,-0.016,-2.1248,-2.1248,27287
842,162411.XSHE,162411,2015/3/30,0.75,2015/3/31,0.75,CNY,0.75,0.013,1.7639,1.7639,27287
843,162411.XSHE,162411,2015/3/31,0.749,2015/4/1,0.749,CNY,0.749,-0.001,-0.1333,-0.1333,27287
844,162411.XSHE,162411,2015/4/1,0.759,2015/4/2,0.759,CNY,0.759,0.01,1.3351,1.3351,27287
845,162411.XSHE,162411,2015/4/2,0.767,2015/4/3,0.767,CNY,0.767,0.008,1.054,1.054,27287
846,162411.XSHE,162411,2015/4/3,0.767,2015/4/8,0.767,CNY,0.767,0,0,0,27287
847,162411.XSHE,162411,2015/4/7,0.795,2015/4/8,0.795,CNY,0.795,0.028,3.6506,3.6506,27287
848,162411.XSHE,162411,2015/4/8,0.773,2015/4/9,0.773,CNY,0.773,-0.022,-2.7673,-2.7673,27287
849,162411.XSHE,162411,2015/4/9,0.787,2015/4/10,0.787,CNY,0.787,0.014,1.8111,1.8111,27287
850,162411.XSHE,162411,2015/4/10,0.791,2015/4/13,0.791,CNY,0.791,0.004,0.5083,0.5083,27287
851,162411.XSHE,162411,2015/4/13,0.785,2015/4/14,0.785,CNY,0.785,-0.006,-0.7585,-0.7585,27287
852,162411.XSHE,162411,2015/4/14,0.809,2015/4/15,0.809,CNY,0.809,0.024,3.0573,3.0573,27287
853,162411.XSHE,162411,2015/4/15,0.837,2015/4/16,0.837,CNY,0.837,0.028,3.4611,3.4611,27287
854,162411.XSHE,162411,2015/4/16,0.831,2015/4/17,0.831,CNY,0.831,-0.006,-0.7168,-0.7168,27287
855,162411.XSHE,162411,2015/4/17,0.817,2015/4/20,0.817,CNY,0.817,-0.014,-1.6847,-1.6847,27287
856,162411.XSHE,162411,2015/4/20,0.821,2015/4/21,0.821,CNY,0.821,0.004,0.4896,0.4896,27287
857,162411.XSHE,162411,2015/4/21,0.798,2015/4/22,0.798,CNY,0.798,-0.023,-2.8015,-2.8015,27287
858,162411.XSHE,162411,2015/4/22,0.798,2015/4/23,0.798,CNY,0.798,0,0,0,27287
859,162411.XSHE,162411,2015/4/23,0.807,2015/4/24,0.807,CNY,0.807,0.009,1.1278,1.1278,27287
860,162411.XSHE,162411,2015/4/24,0.803,2015/4/27,0.803,CNY,0.803,-0.004,-0.4957,-0.4957,27287
861,162411.XSHE,162411,2015/4/27,0.795,2015/4/28,0.795,CNY,0.795,-0.008,-0.9963,-0.9963,27287
862,162411.XSHE,162411,2015/4/28,0.802,2015/4/29,0.802,CNY,0.802,0.007,0.8805,0.8805,27287
863,162411.XSHE,162411,2015/4/29,0.823,2015/4/30,0.823,CNY,0.823,0.021,2.6185,2.6185,27287
864,162411.XSHE,162411,2015/4/30,0.826,2015/5/4,0.826,CNY,0.826,0.003,0.3645,0.3645,27287
865,162411.XSHE,162411,2015/5/4,0.814,2015/5/5,0.814,CNY,0.814,-0.012,-1.4528,-1.4528,27287
866,162411.XSHE,162411,2015/5/5,0.796,2015/5/6,0.796,CNY,0.796,-0.018,-2.2113,-2.2113,27287
867,162411.XSHE,162411,2015/5/6,0.79,2015/5/7,0.79,CNY,0.79,-0.006,-0.7538,-0.7538,27287
868,162411.XSHE,162411,2015/5/7,0.772,2015/5/8,0.772,CNY,0.772,-0.018,-2.2785,-2.2785,27287
869,162411.XSHE,162411,2015/5/8,0.788,2015/5/12,0.788,CNY,0.788,0.016,2.0725,2.0725,27287
870,162411.XSHE,162411,2015/5/11,0.775,2015/5/12,0.775,CNY,0.775,-0.013,-1.6497,-1.6497,27287
871,162411.XSHE,162411,2015/5/12,0.784,2015/5/13,0.784,CNY,0.784,0.009,1.1613,1.1613,27287
872,162411.XSHE,162411,2015/5/13,0.775,2015/5/14,0.775,CNY,0.775,-0.009,-1.148,-1.148,27287
873,162411.XSHE,162411,2015/5/14,0.767,2015/5/15,0.767,CNY,0.767,-0.008,-1.0323,-1.0323,27287
874,162411.XSHE,162411,2015/5/15,0.768,2015/5/18,0.768,CNY,0.768,0.001,0.1304,0.1304,27287
875,162411.XSHE,162411,2015/5/18,0.771,2015/5/19,0.771,CNY,0.771,0.003,0.3906,0.3906,27287
876,162411.XSHE,162411,2015/5/19,0.751,2015/5/20,0.751,CNY,0.751,-0.02,-2.594,-2.594,27287
877,162411.XSHE,162411,2015/5/20,0.751,2015/5/21,0.751,CNY,0.751,0,0,0,27287
878,162411.XSHE,162411,2015/5/21,0.767,2015/5/22,0.767,CNY,0.767,0.016,2.1305,2.1305,27287
879,162411.XSHE,162411,2015/5/22,0.763,2015/5/25,0.763,CNY,0.763,-0.004,-0.5215,-0.5215,27287
880,162411.XSHE,162411,2015/5/25,0.763,2015/5/26,0.763,CNY,0.763,0,0,0,27287
881,162411.XSHE,162411,2015/5/26,0.747,2015/5/27,0.747,CNY,0.747,-0.016,-2.097,-2.097,27287
882,162411.XSHE,162411,2015/5/27,0.748,2015/5/28,0.748,CNY,0.748,0.001,0.1339,0.1339,27287
883,162411.XSHE,162411,2015/5/28,0.741,2015/5/29,0.741,CNY,0.741,-0.007,-0.9358,-0.9358,27287
884,162411.XSHE,162411,2015/5/29,0.746,2015/6/1,0.746,CNY,0.746,0.005,0.6748,0.6748,27287
885,162411.XSHE,162411,2015/6/1,0.74,2015/6/2,0.74,CNY,0.74,-0.006,-0.8043,-0.8043,27287
886,162411.XSHE,162411,2015/6/2,0.754,2015/6/3,0.754,CNY,0.754,0.014,1.8919,1.8919,27287
887,162411.XSHE,162411,2015/6/3,0.746,2015/6/4,0.746,CNY,0.746,-0.008,-1.061,-1.061,27287
888,162411.XSHE,162411,2015/6/4,0.733,2015/6/5,0.733,CNY,0.733,-0.013,-1.7426,-1.7426,27287
889,162411.XSHE,162411,2015/6/5,0.745,2015/6/8,0.745,CNY,0.745,0.012,1.6371,1.6371,27287
890,162411.XSHE,162411,2015/6/8,0.741,2015/6/9,0.741,CNY,0.741,-0.004,-0.5369,-0.5369,27287
891,162411.XSHE,162411,2015/6/9,0.745,2015/6/10,0.745,CNY,0.745,0.004,0.5398,0.5398,27287
892,162411.XSHE,162411,2015/6/10,0.756,2015/6/11,0.756,CNY,0.756,0.011,1.4765,1.4765,27287
893,162411.XSHE,162411,2015/6/11,0.747,2015/6/12,0.747,CNY,0.747,-0.009,-1.1905,-1.1905,27287
894,162411.XSHE,162411,2015/6/12,0.738,2015/6/15,0.738,CNY,0.738,-0.009,-1.2048,-1.2048,27287
895,162411.XSHE,162411,2015/6/15,0.737,2015/6/16,0.737,CNY,0.737,-0.001,-0.1355,-0.1355,27287
896,162411.XSHE,162411,2015/6/16,0.747,2015/6/17,0.747,CNY,0.747,0.01,1.3569,1.3569,27287
897,162411.XSHE,162411,2015/6/17,0.738,2015/6/18,0.738,CNY,0.738,-0.009,-1.2048,-1.2048,27287
898,162411.XSHE,162411,2015/6/18,0.735,2015/6/19,0.735,CNY,0.735,-0.003,-0.4065,-0.4065,27287
899,162411.XSHE,162411,2015/6/19,0.726,2015/6/24,0.726,CNY,0.726,-0.009,-1.2245,-1.2245,27287
900,162411.XSHE,162411,2015/6/23,0.742,2015/6/24,0.742,CNY,0.742,0.016,2.2039,2.2039,27287
901,162411.XSHE,162411,2015/6/24,0.734,2015/6/25,0.734,CNY,0.734,-0.008,-1.0782,-1.0782,27287
902,162411.XSHE,162411,2015/6/25,0.73,2015/6/26,0.73,CNY,0.73,-0.004,-0.545,-0.545,27287
903,162411.XSHE,162411,2015/6/26,0.726,2015/6/29,0.726,CNY,0.726,-0.004,-0.5479,-0.5479,27287
904,162411.XSHE,162411,2015/6/29,0.703,2015/6/30,0.703,CNY,0.703,-0.023,-3.168,-3.168,27287
905,162411.XSHE,162411,2015/6/30,0.707,2015/7/1,0.707,CNY,0.707,0.004,0.569,0.569,27287
906,162411.XSHE,162411,2015/7/1,0.685,2015/7/2,0.685,CNY,0.685,-0.022,-3.1117,-3.1117,27287
907,162411.XSHE,162411,2015/7/2,0.683,2015/7/3,0.683,CNY,0.683,-0.002,-0.292,-0.292,27287
908,162411.XSHE,162411,2015/7/3,0.683,2015/7/6,0.683,CNY,0.683,0,0,0,27287
909,162411.XSHE,162411,2015/7/6,0.664,2015/7/7,0.664,CNY,0.664,-0.019,-2.7818,-2.7818,27287
910,162411.XSHE,162411,2015/7/7,0.681,2015/7/8,0.681,CNY,0.681,0.017,2.5602,2.5602,27287
911,162411.XSHE,162411,2015/7/8,0.656,2015/7/9,0.656,CNY,0.656,-0.025,-3.6711,-3.6711,27287
912,162411.XSHE,162411,2015/7/9,0.671,2015/7/10,0.671,CNY,0.671,0.015,2.2866,2.2866,27287
913,162411.XSHE,162411,2015/7/10,0.664,2015/7/13,0.664,CNY,0.664,-0.007,-1.0432,-1.0432,27287
914,162411.XSHE,162411,2015/7/13,0.668,2015/7/14,0.668,CNY,0.668,0.004,0.6024,0.6024,27287
915,162411.XSHE,162411,2015/7/14,0.688,2015/7/15,0.688,CNY,0.688,0.02,2.994,2.994,27287
916,162411.XSHE,162411,2015/7/15,0.663,2015/7/16,0.663,CNY,0.663,-0.025,-3.6337,-3.6337,27287
917,162411.XSHE,162411,2015/7/16,0.655,2015/7/17,0.655,CNY,0.655,-0.008,-1.2066,-1.2066,27287
918,162411.XSHE,162411,2015/7/17,0.639,2015/7/20,0.639,CNY,0.639,-0.016,-2.4427,-2.4427,27287
919,162411.XSHE,162411,2015/7/20,0.618,2015/7/21,0.618,CNY,0.618,-0.021,-3.2864,-3.2864,27287
920,162411.XSHE,162411,2015/7/21,0.621,2015/7/22,0.621,CNY,0.621,0.003,0.4854,0.4854,27287
921,162411.XSHE,162411,2015/7/22,0.609,2015/7/23,0.609,CNY,0.609,-0.012,-1.9324,-1.9324,27287
922,162411.XSHE,162411,2015/7/23,0.609,2015/7/24,0.609,CNY,0.609,0,0,0,27287
923,162411.XSHE,162411,2015/7/24,0.592,2015/7/27,0.592,CNY,0.592,-0.017,-2.7915,-2.7915,27287
924,162411.XSHE,162411,2015/7/27,0.576,2015/7/28,0.576,CNY,0.576,-0.016,-2.7027,-2.7027,27287
925,162411.XSHE,162411,2015/7/28,0.596,2015/7/29,0.596,CNY,0.596,0.02,3.4722,3.4722,27287
926,162411.XSHE,162411,2015/7/29,0.611,2015/7/30,0.611,CNY,0.611,0.015,2.5168,2.5168,27287
927,162411.XSHE,162411,2015/7/30,0.602,2015/7/31,0.602,CNY,0.602,-0.009,-1.473,-1.473,27287
928,162411.XSHE,162411,2015/7/31,0.589,2015/8/3,0.589,CNY,0.589,-0.013,-2.1595,-2.1595,27287
929,162411.XSHE,162411,2015/8/3,0.57,2015/8/4,0.57,CNY,0.57,-0.019,-3.2258,-3.2258,27287
930,162411.XSHE,162411,2015/8/4,0.57,2015/8/5,0.57,CNY,0.57,0,0,0,27287
931,162411.XSHE,162411,2015/8/5,0.564,2015/8/6,0.564,CNY,0.564,-0.006,-1.0526,-1.0526,27287
932,162411.XSHE,162411,2015/8/6,0.588,2015/8/7,0.588,CNY,0.588,0.024,4.2553,4.2553,27287
933,162411.XSHE,162411,2015/8/7,0.571,2015/8/10,0.571,CNY,0.571,-0.017,-2.8912,-2.8912,27287
934,162411.XSHE,162411,2015/8/10,0.608,2015/8/11,0.608,CNY,0.608,0.037,6.4799,6.4799,27287
935,162411.XSHE,162411,2015/8/11,0.617,2015/8/12,0.617,CNY,0.617,0.009,1.4803,1.4803,27287
936,162411.XSHE,162411,2015/8/12,0.642,2015/8/13,0.642,CNY,0.642,0.025,4.0519,4.0519,27287
937,162411.XSHE,162411,2015/8/13,0.632,2015/8/14,0.632,CNY,0.632,-0.01,-1.5576,-1.5576,27287
938,162411.XSHE,162411,2015/8/14,0.626,2015/8/17,0.626,CNY,0.626,-0.006,-0.9494,-0.9494,27287
939,162411.XSHE,162411,2015/8/17,0.625,2015/8/18,0.625,CNY,0.625,-0.001,-0.1597,-0.1597,27287
940,162411.XSHE,162411,2015/8/18,0.627,2015/8/19,0.627,CNY,0.627,0.002,0.32,0.32,27287
941,162411.XSHE,162411,2015/8/19,0.604,2015/8/20,0.604,CNY,0.604,-0.023,-3.6683,-3.6683,27287
942,162411.XSHE,162411,2015/8/20,0.588,2015/8/21,0.588,CNY,0.588,-0.016,-2.649,-2.649,27287
943,162411.XSHE,162411,2015/8/21,0.567,2015/8/24,0.567,CNY,0.567,-0.021,-3.5714,-3.5714,27287
944,162411.XSHE,162411,2015/8/24,0.535,2015/8/25,0.535,CNY,0.535,-0.032,-5.6437,-5.6437,27287
945,162411.XSHE,162411,2015/8/25,0.529,2015/8/26,0.529,CNY,0.529,-0.006,-1.1215,-1.1215,27287
946,162411.XSHE,162411,2015/8/26,0.544,2015/8/27,0.544,CNY,0.544,0.015,2.8355,2.8355,27287
947,162411.XSHE,162411,2015/8/27,0.579,2015/8/28,0.579,CNY,0.579,0.035,6.4338,6.4338,27287
948,162411.XSHE,162411,2015/8/28,0.596,2015/8/31,0.596,CNY,0.596,0.017,2.9361,2.9361,27287
949,162411.XSHE,162411,2015/8/31,0.611,2015/9/1,0.611,CNY,0.611,0.015,2.5168,2.5168,27287
950,162411.XSHE,162411,2015/9/1,0.579,2015/9/2,0.579,CNY,0.579,-0.032,-5.2373,-5.2373,27287
951,162411.XSHE,162411,2015/9/2,0.585,2015/9/7,0.585,CNY,0.585,0.006,1.0363,1.0363,27287
952,162411.XSHE,162411,2015/9/7,0.577,2015/9/8,0.577,CNY,0.577,-0.008,-1.3675,-1.3675,27287
953,162411.XSHE,162411,2015/9/8,0.587,2015/9/9,0.587,CNY,0.587,0.01,1.7331,1.7331,27287
954,162411.XSHE,162411,2015/9/9,0.572,2015/9/10,0.572,CNY,0.572,-0.015,-2.5554,-2.5554,27287
955,162411.XSHE,162411,2015/9/10,0.579,2015/9/11,0.579,CNY,0.579,0.007,1.2238,1.2238,27287
956,162411.XSHE,162411,2015/9/11,0.567,2015/9/14,0.567,CNY,0.567,-0.012,-2.0725,-2.0725,27287
957,162411.XSHE,162411,2015/9/14,0.554,2015/9/15,0.554,CNY,0.554,-0.013,-2.2928,-2.2928,27287
958,162411.XSHE,162411,2015/9/15,0.563,2015/9/16,0.563,CNY,0.563,0.009,1.6245,1.6245,27287
959,162411.XSHE,162411,2015/9/16,0.589,2015/9/17,0.589,CNY,0.589,0.026,4.6181,4.6181,27287
960,162411.XSHE,162411,2015/9/17,0.587,2015/9/18,0.587,CNY,0.587,-0.002,-0.3396,-0.3396,27287
961,162411.XSHE,162411,2015/9/18,0.566,2015/9/21,0.566,CNY,0.566,-0.021,-3.5775,-3.5775,27287
962,162411.XSHE,162411,2015/9/21,0.567,2015/9/22,0.567,CNY,0.567,0.001,0.1767,0.1767,27287
963,162411.XSHE,162411,2015/9/22,0.559,2015/9/23,0.559,CNY,0.559,-0.008,-1.4109,-1.4109,27287
964,162411.XSHE,162411,2015/9/23,0.544,2015/9/24,0.544,CNY,0.544,-0.015,-2.6834,-2.6834,27287
965,162411.XSHE,162411,2015/9/24,0.548,2015/9/25,0.548,CNY,0.548,0.004,0.7353,0.7353,27287
966,162411.XSHE,162411,2015/9/25,0.541,2015/9/28,0.541,CNY,0.541,-0.007,-1.2774,-1.2774,27287
967,162411.XSHE,162411,2015/9/28,0.514,2015/9/29,0.514,CNY,0.514,-0.027,-4.9908,-4.9908,27287
968,162411.XSHE,162411,2015/9/29,0.518,2015/10/1,0.518,CNY,0.518,0.004,0.7782,0.7782,27287
969,162411.XSHE,162411,2015/9/30,0.531,2015/10/8,0.531,CNY,0.531,0.013,2.5097,2.5097,27287
970,162411.XSHE,162411,2015/10/8,0.646,2015/10/9,0.646,CNY,0.646,0.115,21.6573,21.6573,27287
971,162411.XSHE,162411,2015/10/9,0.636,2015/10/12,0.636,CNY,0.636,-0.01,-1.548,-1.548,27287
972,162411.XSHE,162411,2015/10/12,0.613,2015/10/13,0.613,CNY,0.613,-0.023,-3.6164,-3.6164,27287
973,162411.XSHE,162411,2015/10/13,0.599,2015/10/14,0.599,CNY,0.599,-0.014,-2.2838,-2.2838,27287
974,162411.XSHE,162411,2015/10/14,0.607,2015/10/15,0.607,CNY,0.607,0.008,1.3356,1.3356,27287
975,162411.XSHE,162411,2015/10/15,0.624,2015/10/16,0.624,CNY,0.624,0.017,2.8007,2.8007,27287
976,162411.XSHE,162411,2015/10/16,0.626,2015/10/19,0.626,CNY,0.626,0.002,0.3205,0.3205,27287
977,162411.XSHE,162411,2015/10/19,0.605,2015/10/20,0.605,CNY,0.605,-0.021,-3.3546,-3.3546,27287
978,162411.XSHE,162411,2015/10/20,0.611,2015/10/21,0.611,CNY,0.611,0.006,0.9917,0.9917,27287
979,162411.XSHE,162411,2015/10/21,0.589,2015/10/22,0.589,CNY,0.589,-0.022,-3.6007,-3.6007,27287
980,162411.XSHE,162411,2015/10/22,0.593,2015/10/23,0.593,CNY,0.593,0.004,0.6791,0.6791,27287
981,162411.XSHE,162411,2015/10/23,0.592,2015/10/26,0.592,CNY,0.592,-0.001,-0.1686,-0.1686,27287
982,162411.XSHE,162411,2015/10/26,0.576,2015/10/27,0.576,CNY,0.576,-0.016,-2.7027,-2.7027,27287
983,162411.XSHE,162411,2015/10/27,0.56,2015/10/28,0.56,CNY,0.56,-0.016,-2.7778,-2.7778,27287
984,162411.XSHE,162411,2015/10/28,0.579,2015/10/29,0.579,CNY,0.579,0.019,3.3929,3.3929,27287
985,162411.XSHE,162411,2015/10/29,0.584,2015/10/30,0.584,CNY,0.584,0.005,0.8636,0.8636,27287
