0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,000300.ZICN,300,XSHG,2018,12,13,2018/12/13,3170.6092,3178.891,3169.4234,3234.0817,3219.6924,9044275500,1.03E+11,49.0832,0.015481,,3387.961
4112,000300.ZICN,300,XSHG,2018,12,14,2018/12/14,3219.6924,3207.3481,3165.9109,3210.7221,3165.9109,8430125000,91576900505,-53.7815,-0.016704,,3387.961
4113,000300.ZICN,300,XSHG,2018,12,17,2018/12/17,3165.9109,3158.2844,3134.3653,3167.5125,3161.1966,6649700700,77151490858,-4.7143,-0.001489,,3387.961
4114,000300.ZICN,300,XSHG,2018,12,18,2018/12/18,3161.1966,3139.9493,3114.4684,3165.0018,3128.4265,6382031900,72035451400,-32.7701,-0.010366,,3387.961
4115,000300.ZICN,300,XSHG,2018,12,19,2018/12/19,3128.4265,3133.7416,3086.7579,3137.0099,3091.1255,5552229900,67872922423,-37.301,-0.011923,,3387.961
4116,000300.ZICN,300,XSHG,2018,12,20,2018/12/20,3091.1255,3083.5441,3044.2929,3097.7202,3067.4169,6974946300,78181426504,-23.7086,-0.00767,,3387.961
4117,000300.ZICN,300,XSHG,2018,12,21,2018/12/21,3067.4169,3055.3258,3007.6096,3057.4007,3029.3951,7675810100,84824064753,-38.0218,-0.012395,,3387.961
4118,000300.ZICN,300,XSHG,2018,12,24,2018/12/24,3029.3951,3015.4974,3007.3292,3040.3524,3038.1981,5729961500,63880740605,8.803,0.002906,,3387.961
4119,000300.ZICN,300,XSHG,2018,12,25,2018/12/25,3038.1981,3006.8787,2964.875,3030.1418,3017.2815,7868942500,80413567307,-20.9166,-0.006885,,3387.961
4120,000300.ZICN,300,XSHG,2018,12,26,2018/12/26,3017.2815,3012.869,2996.4829,3029.0608,3002.0327,5564703200,58574968998,-15.2488,-0.005054,,3387.961
4121,000300.ZICN,300,XSHG,2018,12,27,2018/12/27,3002.0327,3042.9491,2990.5057,3047.2348,2990.5057,8054178500,81159269974,-11.527,-0.00384,,3387.961
4122,000300.ZICN,300,XSHG,2018,12,28,2018/12/28,2990.5057,2994.795,2984.8177,3024.3525,3010.6536,7105377900,78145310042,20.1479,0.006737,,3387.961
4123,000300.ZICN,300,XSHG,2019,1,2,2019/1/2,3010.6536,3017.0674,2958.4883,3018.7759,2969.5353,6866302100,76105571278,-41.1183,-0.013658,,3387.961
4124,000300.ZICN,300,XSHG,2019,1,3,2019/1/3,2969.5353,2963.0186,2953.2548,3000.4413,2964.8421,7086710300,76664797393,-4.6932,-0.00158,,3387.961
4125,000300.ZICN,300,XSHG,2019,1,4,2019/1/4,2964.8421,2940.1916,2935.8295,3036.8147,3035.8741,10331897200,1.07E+11,71.032,0.023958,,3387.961
4126,000300.ZICN,300,XSHG,2019,1,7,2019/1/7,3035.8741,3055.1535,3035.9123,3061.749,3054.303,10116435900,1.06E+11,18.4289,0.00607,,3387.961
4127,000300.ZICN,300,XSHG,2019,1,8,2019/1/8,3054.303,3049.8747,3038.5339,3055.51,3047.7035,8617058500,79628882664,-6.5995,-0.002161,,3387.961
4128,000300.ZICN,300,XSHG,2019,1,9,2019/1/9,3047.7035,3065.2307,3062.8474,3117.9614,3078.4759,10736435000,1.17E+11,30.7724,0.010097,,3387.961
4129,000300.ZICN,300,XSHG,2019,1,10,2019/1/10,3078.4759,3077.4817,3062.5721,3092.5411,3072.6864,8527175600,90206871737,-5.7895,-0.001881,,3387.961
4130,000300.ZICN,300,XSHG,2019,1,11,2019/1/11,3072.6864,3082.2615,3071.0264,3102.8333,3094.7782,7178642400,77420239579,22.0918,0.00719,,3387.961
4131,000300.ZICN,300,XSHG,2019,1,14,2019/1/14,3094.7782,3092.4984,3064.3827,3097.4064,3067.7845,6612170200,68115969095,-26.9937,-0.008722,,3387.961
4132,000300.ZICN,300,XSHG,2019,1,15,2019/1/15,3067.7845,3071.5185,3064.6705,3129.3708,3127.9904,8877296200,99976891144,60.2059,0.019625,,3387.961
4133,000300.ZICN,300,XSHG,2019,1,16,2019/1/16,3127.9904,3126.1347,3117.2926,3135.0117,3128.6517,8021434100,85781591791,0.6613,0.000211,,3387.961
4134,000300.ZICN,300,XSHG,2019,1,17,2019/1/17,3128.6517,3132.6285,3110.0608,3141.7099,3111.4168,8017487100,82888206986,-17.2349,-0.005509,,3387.961
4135,000300.ZICN,300,XSHG,2019,1,18,2019/1/18,3111.4168,3124.5025,3120.3458,3171.6864,3168.1739,10396383400,1.07E+11,56.7571,0.018242,,3387.961
4136,000300.ZICN,300,XSHG,2019,1,21,2019/1/21,3168.1739,3170.8773,3170.8773,3199.2134,3185.6364,9391502200,1.06E+11,17.4625,0.005512,,3387.961
4137,000300.ZICN,300,XSHG,2019,1,22,2019/1/22,3185.6364,3181.9494,3135.3378,3181.9494,3143.3171,7299052800,78150876313,-42.3193,-0.013284,,3387.961
4138,000300.ZICN,300,XSHG,2019,1,23,2019/1/23,3143.3171,3136.096,3131.8673,3157.6269,3141.0532,5987047800,62669652004,-2.2639,-0.00072,,3387.961
4139,000300.ZICN,300,XSHG,2019,1,24,2019/1/24,3141.0532,3146.6046,3125.3008,3165.6296,3158.7817,7293463600,80963877219,17.7285,0.005644,,3387.961
4140,000300.ZICN,300,XSHG,2019,1,25,2019/1/25,3158.7817,3165.1814,3164.4082,3203.1747,3184.4696,8396772900,93207954748,25.6879,0.008132,,3387.961
4141,000300.ZICN,300,XSHG,2019,1,28,2019/1/28,3184.4696,3203.1189,3174.7243,3228.8678,3183.7777,8262243100,97371496147,-0.6919,-0.000217,,3387.961
4142,000300.ZICN,300,XSHG,2019,1,29,2019/1/29,3183.7777,3177.261,3148.2345,3200.9898,3193.9698,7765833400,85943908590,10.1921,0.003201,,3387.961
4143,000300.ZICN,300,XSHG,2019,1,30,2019/1/30,3193.9698,3181.6551,3167.8934,3202.896,3168.4829,6374651700,73005123447,-25.4869,-0.00798,,3387.961
4144,000300.ZICN,300,XSHG,2019,1,31,2019/1/31,3168.4829,3182.6987,3178.0105,3216.0673,3201.6331,8624783900,97509924771,33.1502,0.010462,,3387.961
4145,000300.ZICN,300,XSHG,2019,2,1,2019/2/1,3201.6331,3225.7335,3207.7168,3247.4956,3247.3971,8201964100,94766412763,45.764,0.014294,,3387.961
4146,000300.ZICN,300,XSHG,2019,2,11,2019/2/11,3247.3971,3239.8079,3239.8079,3307.0638,3306.4725,9881843400,1.15E+11,59.0754,0.018192,,3387.961
4147,000300.ZICN,300,XSHG,2019,2,12,2019/2/12,3306.4725,3306.3523,3298.6337,3335.3606,3330.3353,12223246200,1.23E+11,23.8628,0.007217,,3387.961
4148,000300.ZICN,300,XSHG,2019,2,13,2019/2/13,3330.3353,3337.7794,3329.1436,3405.5773,3397.0276,16382833200,1.69E+11,66.6923,0.020026,,3390.3441
4149,000300.ZICN,300,XSHG,2019,2,14,2019/2/14,3397.0276,3392.8547,3381.9821,3415.3994,3402.1403,15112729000,1.39E+11,5.1127,0.001505,,3390.612
4150,000300.ZICN,300,XSHG,2019,2,15,2019/2/15,3402.1403,3391.242,3335.8705,3395.0294,3338.7047,14366860300,1.42E+11,-63.4356,-0.018646,,3390.612
4151,000300.ZICN,300,XSHG,2019,2,18,2019/2/18,3338.7047,3366.423,3366.423,3445.7448,3445.7448,18288608900,1.80E+11,107.0401,0.03206,,3393.424
4152,000300.ZICN,300,XSHG,2019,2,19,2019/2/19,3445.7448,3454.7216,3419.0731,3480.7938,3439.6078,17908378500,1.86E+11,-6.137,-0.001781,,3394.48
4153,000300.ZICN,300,XSHG,2019,2,20,2019/2/20,3439.6078,3449.9321,3421.505,3463.7735,3451.9273,14739031100,1.46E+11,12.3195,0.003582,,3396.22
4154,000300.ZICN,300,XSHG,2019,2,21,2019/2/21,3451.9273,3450.1411,3431.631,3500.2519,3442.7056,18014328700,1.85E+11,-9.2217,-0.002671,,3396.292
4155,000300.ZICN,300,XSHG,2019,2,22,2019/2/22,3442.7056,3439.3781,3417.9784,3520.1182,3520.1182,18723797400,2.03E+11,77.4126,0.022486,,3397.0276
4156,000300.ZICN,300,XSHG,2019,2,25,2019/2/25,3520.1182,3575.8528,3574.6885,3729.4831,3729.4831,34255712200,3.76E+11,209.3649,0.059477,,3397.5298
4157,000300.ZICN,300,XSHG,2019,2,26,2019/2/26,3729.4831,3734.7059,3679.2705,3762.1128,3684.6935,35803869800,3.88E+11,-44.7896,-0.01201,,3398.1127
4158,000300.ZICN,300,XSHG,2019,2,27,2019/2/27,3684.6935,3682.8116,3638.3334,3737.6317,3678.3921,28623600700,3.07E+11,-6.3014,-0.00171,,3399.1937
4159,000300.ZICN,300,XSHG,2019,2,28,2019/2/28,3678.3921,3675.2642,3650.0537,3695.4646,3669.3703,18481022000,2.06E+11,-9.0218,-0.002453,,3399.3054
4160,000300.ZICN,300,XSHG,2019,3,1,2019/3/1,3669.3703,3699.2157,3668.7653,3749.7143,3749.7143,20471100400,2.36E+11,80.344,0.021896,,3400.1705
4161,000300.ZICN,300,XSHG,2019,3,4,2019/3/4,3749.7143,3783.0367,3764.7764,3886.5797,3794.104,32349012600,3.76E+11,44.3897,0.011838,,3401.77
4162,000300.ZICN,300,XSHG,2019,3,5,2019/3/5,3794.104,3785.3762,3770.7858,3816.1621,3816.0132,23085316600,2.61E+11,21.9092,0.005775,,3402.1403
4163,000300.ZICN,300,XSHG,2019,3,6,2019/3/6,3816.0132,3822.8588,3787.5225,3855.1556,3848.0903,31807737100,3.31E+11,32.0771,0.008406,,3403.5902
4164,000300.ZICN,300,XSHG,2019,3,7,2019/3/7,3848.0903,3841.1456,3778.8004,3845.182,3808.8497,32984654800,3.59E+11,-39.2406,-0.010197,,3403.8492
4165,000300.ZICN,300,XSHG,2019,3,8,2019/3/8,3808.8497,3721.4016,3656.1917,3774.5431,3657.579,31799007700,3.49E+11,-151.2707,-0.039716,,3404.3864
4166,000300.ZICN,300,XSHG,2019,3,11,2019/3/11,3657.579,3663.9772,3650.8125,3731.9091,3729.9546,23091286500,2.69E+11,72.3756,0.019788,,3405.0191
4167,000300.ZICN,300,XSHG,2019,3,12,2019/3/12,3729.9546,3758.3151,3723.6785,3804.72,3755.3519,27492638200,3.25E+11,25.3973,0.006809,,3405.036
4168,000300.ZICN,300,XSHG,2019,3,13,2019/3/13,3755.3519,3758.713,3708.8145,3763.0926,3724.1941,23368224800,2.86E+11,-31.1578,-0.008297,,3406.112
4169,000300.ZICN,300,XSHG,2019,3,14,2019/3/14,3724.1941,3710.2934,3673.8509,3747.819,3698.4858,19081723700,2.32E+11,-25.7083,-0.006903,,3406.5735
4170,000300.ZICN,300,XSHG,2019,3,15,2019/3/15,3698.4858,3713.936,3713.936,3782.2364,3745.005,17517454400,2.24E+11,46.5192,0.012578,,3406.94
4171,000300.ZICN,300,XSHG,2019,3,18,2019/3/18,3745.005,3753.6436,3733.6781,3851.7479,3851.7479,21692806000,2.76E+11,106.7429,0.028503,,3407.5297
4172,000300.ZICN,300,XSHG,2019,3,19,2019/3/19,3851.7479,3856.5885,3815.2187,3868.335,3833.9626,18172711000,2.24E+11,-17.7853,-0.004617,,3407.9638
4173,000300.ZICN,300,XSHG,2019,3,20,2019/3/20,3833.9626,3825.3356,3790.5119,3855.1465,3835.4397,17563209000,2.15E+11,1.4771,0.000385,,3409.1794
4174,000300.ZICN,300,XSHG,2019,3,21,2019/3/21,3835.4397,3840.2783,3823.4661,3864.0696,3836.8913,19631031000,2.32E+11,1.4516,0.000378,,3409.2801
4175,000300.ZICN,300,XSHG,2019,3,22,2019/3/22,3836.8913,3838.1255,3786.5917,3845.5808,3833.8013,17135699300,1.99E+11,-3.09,-0.000805,,3409.9656
4176,000300.ZICN,300,XSHG,2019,3,25,2019/3/25,3833.8013,3776.4426,3741.6062,3807.1793,3742.8252,19858632900,2.23E+11,-90.9761,-0.02373,,3410.4856
4177,000300.ZICN,300,XSHG,2019,3,26,2019/3/26,3742.8252,3766.5287,3687.5472,3770.843,3700.4388,17304657900,1.97E+11,-42.3864,-0.011325,,3411.2387
4178,000300.ZICN,300,XSHG,2019,3,27,2019/3/27,3700.4388,3724.4058,3703.4508,3750.2642,3743.3878,13875845400,1.78E+11,42.949,0.011606,,3413.1282
4179,000300.ZICN,300,XSHG,2019,3,28,2019/3/28,3743.3878,3731.0612,3710.0814,3755.716,3728.3953,13327212900,1.73E+11,-14.9925,-0.004005,,3413.487
4180,000300.ZICN,300,XSHG,2019,3,29,2019/3/29,3728.3953,3739.7739,3739.7739,3876.379,3872.3412,21563910300,2.83E+11,143.9459,0.038608,,3417.221
4181,000300.ZICN,300,XSHG,2019,4,1,2019/4/1,3872.3412,3901.1698,3901.1698,3982.9091,3973.928,27138270400,3.41E+11,101.5868,0.026234,,3417.2413
4182,000300.ZICN,300,XSHG,2019,4,2,2019/4/2,3973.928,3986.3443,3956.5059,3988.0975,3971.2852,22600034100,2.82E+11,-2.6428,-0.000665,,3417.4554
4183,000300.ZICN,300,XSHG,2019,4,3,2019/4/3,3971.2852,3947.8697,3939.7837,4026.4972,4022.1566,23191736800,2.85E+11,50.8714,0.01281,,3421.4419
4184,000300.ZICN,300,XSHG,2019,4,4,2019/4/4,4022.1566,4039.7415,4021.7055,4072.1138,4062.2309,26041093900,3.14E+11,40.0743,0.009963,,3421.7131
4185,000300.ZICN,300,XSHG,2019,4,8,2019/4/8,4062.2309,4097.1027,4017.4887,4122.6034,4057.2286,26750557600,3.25E+11,-5.0023,-0.001231,,3423.5255
4186,000300.ZICN,300,XSHG,2019,4,9,2019/4/9,4057.2286,4063.8139,4038.2825,4084.243,4075.4301,18295680800,2.43E+11,18.2015,0.004486,,3424.1669
4187,000300.ZICN,300,XSHG,2019,4,10,2019/4/10,4075.4301,4062.4425,4035.4741,4115.378,4085.847,19468761300,2.78E+11,10.4169,0.002556,,3424.194
4188,000300.ZICN,300,XSHG,2019,4,11,2019/4/11,4085.847,4083.4618,3990.239,4097.1249,3997.5778,16904964100,2.36E+11,-88.2692,-0.021604,,3426.5766
4189,000300.ZICN,300,XSHG,2019,4,12,2019/4/12,3997.5778,3986.7822,3961.464,4006.9335,3988.6168,13586211800,1.79E+11,-8.961,-0.002242,,3426.944
4190,000300.ZICN,300,XSHG,2019,4,15,2019/4/15,3988.6168,4056.4919,3974.2264,4085.3882,3975.5244,18264557100,2.36E+11,-13.0924,-0.003282,,3427.8628
4191,000300.ZICN,300,XSHG,2019,4,16,2019/4/16,3975.5244,3958.0963,3943.4879,4085.7891,4085.7891,20204196600,2.51E+11,110.2647,0.027736,,3427.8916
4192,000300.ZICN,300,XSHG,2019,4,17,2019/4/17,4085.7891,4080.7172,4057.5032,4106.6158,4087.2398,18036711700,2.29E+11,1.4507,0.000355,,3428.343
4193,000300.ZICN,300,XSHG,2019,4,18,2019/4/18,4087.2398,4085.1148,4056.2356,4094.0533,4072.0753,14656212300,1.88E+11,-15.1645,-0.00371,,3428.6491
4194,000300.ZICN,300,XSHG,2019,4,19,2019/4/19,4072.0753,4076.2953,4046.2042,4120.6356,4120.6078,15079491000,1.95E+11,48.5325,0.011918,,3429.592
4195,000300.ZICN,300,XSHG,2019,4,22,2019/4/22,4120.6078,4125.9717,4015.4748,4126.0907,4025.6109,18935374500,2.44E+11,-94.9969,-0.023054,,3429.87
4196,000300.ZICN,300,XSHG,2019,4,23,2019/4/23,4025.6109,4021.6277,4005.2832,4061.0858,4019.0053,15561165000,2.04E+11,-6.6056,-0.001641,,3430.248
4197,000300.ZICN,300,XSHG,2019,4,24,2019/4/24,4019.0053,4033.6292,3967.8058,4044.3375,4030.0887,14549869500,1.86E+11,11.0834,0.002758,,3431.2587
4198,000300.ZICN,300,XSHG,2019,4,25,2019/4/25,4030.0887,4013.6027,3938.3251,4022.5631,3941.816,15972207100,1.98E+11,-88.2727,-0.021903,,3431.3227
4199,000300.ZICN,300,XSHG,2019,4,26,2019/4/26,3941.816,3921.8909,3887.2525,3943.8331,3889.2748,14200806800,1.87E+11,-52.5412,-0.013329,,3434.12
4200,000300.ZICN,300,XSHG,2019,4,29,2019/4/29,3889.2748,3896.5824,3875.452,3953.2288,3900.3339,15387092700,2.04E+11,11.0591,0.002843,,3434.39
4201,000300.ZICN,300,XSHG,2019,4,30,2019/4/30,3900.3339,3887.1799,3885.147,3923.1082,3913.211,11623337600,1.62E+11,12.8771,0.003302,,3435.096
4202,000300.ZICN,300,XSHG,2019,5,6,2019/5/6,3913.211,3775.0765,3647.1405,3791.6119,3684.6168,19747288200,2.54E+11,-228.5942,-0.058416,,3435.804
4203,000300.ZICN,300,XSHG,2019,5,7,2019/5/7,3684.6168,3702.2656,3671.8341,3738.1767,3720.6684,13284765400,1.84E+11,36.0516,0.009784,,3436.275
4204,000300.ZICN,300,XSHG,2019,5,8,2019/5/8,3720.6684,3648.5489,3642.4981,3722.9325,3667.4574,11286735500,1.45E+11,-53.211,-0.014301,,3436.535
4205,000300.ZICN,300,XSHG,2019,5,9,2019/5/9,3667.4574,3637.346,3584.8227,3656.8966,3599.7001,10103739400,1.42E+11,-67.7573,-0.018475,,3436.758
4206,000300.ZICN,300,XSHG,2019,5,10,2019/5/10,3599.7001,3643.0557,3589.2906,3732.9238,3730.4513,14800384700,1.95E+11,130.7512,0.036323,,3437.45
4207,000300.ZICN,300,XSHG,2019,5,13,2019/5/13,3730.4513,3675.7597,3658.0004,3702.9012,3668.7255,10339186000,1.35E+11,-61.7258,-0.016546,,3438.8649
4208,000300.ZICN,300,XSHG,2019,5,14,2019/5/14,3668.7255,3630.4388,3630.4388,3683.2619,3645.1503,10231346000,1.35E+11,-23.5752,-0.006426,,3439.6078
4209,000300.ZICN,300,XSHG,2019,5,15,2019/5/15,3645.1503,3674.9931,3674.9931,3741.0406,3727.0923,11016176900,1.53E+11,81.942,0.02248,,3439.753
4210,000300.ZICN,300,XSHG,2019,5,16,2019/5/16,3727.0923,3720.039,3707.9032,3745.1405,3743.9635,11625827400,1.40E+11,16.8712,0.004527,,3440.933
4211,000300.ZICN,300,XSHG,2019,5,17,2019/5/17,3743.9635,3744.8751,3637.5826,3745.3555,3648.7609,12845324500,1.54E+11,-95.2026,-0.025428,,3440.9743
4212,000300.ZICN,300,XSHG,2019,5,20,2019/5/20,3648.7609,3635.7357,3583.8324,3644.5,3617.7924,10896347700,1.34E+11,-30.9685,-0.008487,,3441.111
4213,000300.ZICN,300,XSHG,2019,5,21,2019/5/21,3617.7924,3619.4369,3610.6817,3690.0884,3666.7762,11102292000,1.33E+11,48.9838,0.01354,,3442.7056
4214,000300.ZICN,300,XSHG,2019,5,22,2019/5/22,3666.7762,3663.1533,3634.7479,3679.2727,3649.3796,9834612800,1.22E+11,-17.3966,-0.004744,,3442.87
4215,000300.ZICN,300,XSHG,2019,5,23,2019/5/23,3649.3796,3629.5284,3578.1129,3631.4743,3583.9646,9989778100,1.26E+11,-65.415,-0.017925,,3445.043
4216,000300.ZICN,300,XSHG,2019,5,24,2019/5/24,3583.9646,3584.9016,3580.7853,3623.3904,3593.9139,8093404800,1.01E+11,9.9493,0.002776,,3445.1832
4217,000300.ZICN,300,XSHG,2019,5,27,2019/5/27,3593.9139,3592.6027,3556.2567,3648.0267,3637.1971,10883087100,1.33E+11,43.2832,0.012043,,3445.7448
4218,000300.ZICN,300,XSHG,2019,5,28,2019/5/28,3637.1971,3633.0182,3627.7878,3683.2306,3672.2605,11788624000,1.49E+11,35.0634,0.00964,,3445.805
4219,000300.ZICN,300,XSHG,2019,5,29,2019/5/29,3672.2605,3642.5415,3637.3481,3693.2273,3663.909,9335544100,1.20E+11,-8.3515,-0.002274,,3445.84
4220,000300.ZICN,300,XSHG,2019,5,30,2019/5/30,3663.909,3648.8495,3612.6248,3650.9718,3641.1833,9420256100,1.13E+11,-22.7257,-0.006203,,3445.8761
4221,000300.ZICN,300,XSHG,2019,5,31,2019/5/31,3641.1833,3640.9963,3627.5448,3668.1796,3629.7893,8922226700,1.08E+11,-11.394,-0.003129,,3446.2228
4222,000300.ZICN,300,XSHG,2019,6,3,2019/6/3,3629.7893,3640.6126,3613.1274,3672.8136,3632.0127,10072318000,1.24E+11,2.2234,0.000613,,3446.484
4223,000300.ZICN,300,XSHG,2019,6,4,2019/6/4,3632.0127,3632.5602,3584.4612,3636.128,3598.4666,8709709400,1.09E+11,-33.5461,-0.009236,,3446.7202
4224,000300.ZICN,300,XSHG,2019,6,5,2019/6/5,3598.4666,3627.7947,3593.9515,3634.4536,3597.105,8864202000,1.15E+11,-1.3616,-0.000378,,3447.3882
4225,000300.ZICN,300,XSHG,2019,6,6,2019/6/6,3597.105,3601.0356,3557.0167,3601.0356,3564.6778,8553440300,1.04E+11,-32.4272,-0.009015,,3447.693
4226,000300.ZICN,300,XSHG,2019,6,10,2019/6/10,3564.6778,3578.0084,3568.2787,3623.7301,3610.7435,9237506100,1.17E+11,46.0657,0.012923,,3448.7313
4227,000300.ZICN,300,XSHG,2019,6,11,2019/6/11,3610.7435,3617.5239,3617.5239,3723.1419,3719.2759,14348280600,1.81E+11,108.5324,0.030058,,3449.3773
4228,000300.ZICN,300,XSHG,2019,6,12,2019/6/12,3719.2759,3706.8635,3683.9394,3711.8793,3691.0957,11917885300,1.32E+11,-28.1802,-0.007577,,3449.613
4229,000300.ZICN,300,XSHG,2019,6,13,2019/6/13,3691.0957,3689.5834,3654.2742,3697.5917,3685.3933,9633171800,1.10E+11,-5.7024,-0.001545,,3450.0502
4230,000300.ZICN,300,XSHG,2019,6,14,2019/6/14,3685.3933,3690.4763,3650.9096,3709.6521,3654.8799,10181700400,1.17E+11,-30.5134,-0.00828,,3451.9273
4231,000300.ZICN,300,XSHG,2019,6,17,2019/6/17,3654.8799,3654.4433,3645.4982,3683.7743,3654.8248,7297667800,93092581298,-0.0551,-1.50E-05,,3452.81
4232,000300.ZICN,300,XSHG,2019,6,18,2019/6/18,3654.8248,3661.1299,3638.78,3675.6452,3667.6185,7069226600,89472839848,12.7937,0.0035,,3453.957
4233,000300.ZICN,300,XSHG,2019,6,19,2019/6/19,3667.6185,3761.3381,3715.1331,3771.347,3715.9381,12559571500,1.73E+11,48.3196,0.013175,,3455.46
4234,000300.ZICN,300,XSHG,2019,6,20,2019/6/20,3715.9381,3718.9416,3717.1857,3845.7912,3828.5183,16887207300,2.28E+11,112.5802,0.030297,,3456.0455
4235,000300.ZICN,300,XSHG,2019,6,21,2019/6/21,3828.5183,3832.7321,3817.3068,3856.0856,3833.9383,15363515500,2.00E+11,5.42,0.001416,,3456.693
4236,000300.ZICN,300,XSHG,2019,6,24,2019/6/24,3833.9383,3836.3051,3819.7692,3853.5452,3841.2659,10008462100,1.44E+11,7.3276,0.001911,,3457.55
4237,000300.ZICN,300,XSHG,2019,6,25,2019/6/25,3841.2659,3837.4259,3755.0099,3838.0578,3801.3098,12407591200,1.69E+11,-39.9561,-0.010402,,3458.098
4238,000300.ZICN,300,XSHG,2019,6,26,2019/6/26,3801.3098,3779.5125,3771.7164,3809.758,3794.331,8182028300,1.12E+11,-6.9788,-0.001836,,3458.4376
4239,000300.ZICN,300,XSHG,2019,6,27,2019/6/27,3794.331,3807.5376,3805.8328,3854.0801,3834.8172,10531635800,1.56E+11,40.4862,0.01067,,3459.153
4240,000300.ZICN,300,XSHG,2019,6,28,2019/6/28,3834.8172,3832.0599,3803.0546,3835.2326,3825.5873,8476613900,1.17E+11,-9.2299,-0.002407,,3459.1837
4241,000300.ZICN,300,XSHG,2019,7,1,2019/7/1,3825.5873,3899.3313,3886.909,3936.668,3935.8116,15837034000,2.17E+11,110.2243,0.028812,,3459.2621
4242,000300.ZICN,300,XSHG,2019,7,2,2019/7/2,3935.8116,3931.0486,3918.9378,3942.4257,3937.1691,13186349600,1.74E+11,1.3575,0.000345,,3461.5481
4243,000300.ZICN,300,XSHG,2019,7,3,2019/7/3,3937.1691,3927.4365,3878.8405,3927.4365,3893.5341,11199260300,1.63E+11,-43.635,-0.011083,,3461.9782
4244,000300.ZICN,300,XSHG,2019,7,4,2019/7/4,3893.5341,3895.1978,3854.693,3906.8894,3873.1019,9934225600,1.43E+11,-20.4322,-0.005248,,3462.7429
4245,000300.ZICN,300,XSHG,2019,7,5,2019/7/5,3873.1019,3875.3736,3857.928,3900.3095,3893.2025,7400652700,1.16E+11,20.1006,0.00519,,3463.6436
4246,000300.ZICN,300,XSHG,2019,7,8,2019/7/8,3893.2025,3875.7547,3775.0259,3875.7547,3802.7897,10953908600,1.47E+11,-90.4128,-0.023223,,3465.1933
4247,000300.ZICN,300,XSHG,2019,7,9,2019/7/9,3802.7897,3798.0954,3774.7641,3811.0993,3793.1297,7484273200,1.13E+11,-9.66,-0.00254,,3465.4927
4248,000300.ZICN,300,XSHG,2019,7,10,2019/7/10,3793.1297,3807.9497,3774.2304,3810.396,3786.739,7283394800,1.01E+11,-6.3907,-0.001685,,3466.3468
4249,000300.ZICN,300,XSHG,2019,7,11,2019/7/11,3786.739,3806.1855,3774.4137,3830.7387,3785.221,7531196500,1.14E+11,-1.518,-0.000401,,3466.7865
4250,000300.ZICN,300,XSHG,2019,7,12,2019/7/12,3785.221,3783.0733,3774.5224,3820.2354,3808.7311,7546596700,1.07E+11,23.5101,0.006211,,3467.5155
4251,000300.ZICN,300,XSHG,2019,7,15,2019/7/15,3808.7311,3792.6409,3745.8549,3844.8683,3824.1878,10120522200,1.42E+11,15.4567,0.004058,,3468.364
4252,000300.ZICN,300,XSHG,2019,7,16,2019/7/16,3824.1878,3819.2474,3799.8665,3828.3256,3806.8449,8073095200,1.08E+11,-17.3429,-0.004535,,3468.7538
4253,000300.ZICN,300,XSHG,2019,7,17,2019/7/17,3806.8449,3800.1064,3787.8973,3820.2713,3804.6384,9518388500,1.17E+11,-2.2065,-0.00058,,3469.0662
4254,000300.ZICN,300,XSHG,2019,7,18,2019/7/18,3804.6384,3793.1893,3767.9958,3793.3916,3768.4019,8749644500,1.12E+11,-36.2365,-0.009524,,3469.4073
4255,000300.ZICN,300,XSHG,2019,7,19,2019/7/19,3768.4019,3787.5079,3787.5079,3828.1514,3807.9551,8808614900,1.18E+11,39.5532,0.010496,,3469.8093
4256,000300.ZICN,300,XSHG,2019,7,22,2019/7/22,3807.9551,3813.5022,3765.4428,3816.5387,3781.6832,9210137700,1.18E+11,-26.2719,-0.006899,,3469.83
4257,000300.ZICN,300,XSHG,2019,7,23,2019/7/23,3781.6832,3783.5411,3768.7614,3792.9647,3789.9135,7131334600,1.04E+11,8.2303,0.002176,,3470.1426
4258,000300.ZICN,300,XSHG,2019,7,24,2019/7/24,3789.9135,3803.5867,3803.5738,3840.0579,3819.8325,9094068400,1.30E+11,29.919,0.007894,,3471.393
4259,000300.ZICN,300,XSHG,2019,7,25,2019/7/25,3819.8325,3821.3898,3812.9532,3851.0665,3851.0665,9374041700,1.26E+11,31.234,0.008177,,3472.0859
4260,000300.ZICN,300,XSHG,2019,7,26,2019/7/26,3851.0665,3835.2281,3832.5223,3863.5878,3858.5688,8325930000,1.11E+11,7.5023,0.001948,,3473.254
4261,000300.ZICN,300,XSHG,2019,7,29,2019/7/29,3858.5688,3857.9394,3842.426,3862.7467,3854.2704,8481437000,1.12E+11,-4.2984,-0.001114,,3473.3236
4262,000300.ZICN,300,XSHG,2019,7,30,2019/7/30,3854.2704,3861.5698,3861.5698,3890.7298,3870.3176,9412395500,1.20E+11,16.0472,0.004163,,3473.852
4263,000300.ZICN,300,XSHG,2019,7,31,2019/7/31,3870.3176,3856.745,3830.0914,3856.745,3835.3589,8215115500,1.11E+11,-34.9587,-0.009033,,3474.7289
4264,000300.ZICN,300,XSHG,2019,8,1,2019/8/1,3835.3589,3819.3242,3791.546,3831.2641,3803.4694,8411418000,1.18E+11,-31.8895,-0.008315,,3475.7473
