233,1,28795.77 ,28891.97 ,29007.98 ,28776.48 ,957.16M,-0.21%
234,1,28855.14 ,28781.97 ,28891.89 ,28721.21 ,1.33B,-0.07%
235,1,28875.56 ,28904.04 ,28959.06 ,28768.54 ,2.18B,1.17%
236,1,28542.62 ,28632.59 ,28632.59 ,28416.96 ,1.53B,-0.28%
237,1,28621.42 ,28352.94 ,28621.42 ,28287.34 ,1.73B,1.42%
238,1,28221.98 ,28046.16 ,28267.98 ,27985.98 ,1.48B,0.13%
239,1,28185.98 ,28447.96 ,28470.10 ,28066.13 ,1.91B,-1.15%
240,1,28513.00 ,28400.63 ,28634.48 ,28358.06 ,1.38B,0.14%
241,1,28473.71 ,28581.51 ,28581.51 ,28359.25 ,2.24B,-0.27%
242,1,28550.43 ,28308.85 ,28563.08 ,28258.02 ,1.88B,1.23%
243,1,28202.14 ,28224.87 ,28224.87 ,28022.49 ,2.14B,2.56%
244,1,27498.77 ,27289.70 ,27584.12 ,27201.02 ,1.60B,1.00%
245,1,27227.16 ,27252.45 ,27503.10 ,27227.16 ,1.53B,0.40%
246,1,27118.35 ,27180.74 ,27275.88 ,27051.75 ,2.09B,-0.65%
247,1,27294.71 ,27217.72 ,27294.71 ,26825.35 ,1.90B,-0.05%
248,1,27308.46 ,27603.12 ,27603.12 ,27222.03 ,1.92B,-1.73%
249,1,27789.34 ,27677.06 ,27857.85 ,27577.91 ,1.88B,0.76%
250,1,27578.64 ,27206.61 ,27606.42 ,27155.03 ,2.34B,2.27%
251,1,26965.28 ,26935.87 ,26984.02 ,26837.67 ,1.65B,0.26%
252,1,26895.44 ,27116.08 ,27119.48 ,26803.66 ,1.95B,0.50%
253,1,26761.52 ,26994.08 ,26994.08 ,26671.90 ,1.57B,-0.49%
254,1,26893.86 ,26909.71 ,26968.10 ,26735.48 ,1.77B,-0.03%
255,1,26901.09 ,27002.96 ,27155.36 ,26850.27 ,1.89B,-0.79%
256,1,27114.88 ,27319.25 ,27319.25 ,27020.73 ,1.94B,-0.44%
257,1,27235.71 ,27226.95 ,27429.37 ,27178.71 ,2.31B,-0.57%
258,1,27390.81 ,27274.83 ,27490.55 ,27230.09 ,3.14B,0.38%
259,1,27288.09 ,27239.08 ,27371.35 ,27105.22 ,1.30B,-0.24%
260,1,27353.93 ,27368.68 ,27457.59 ,27291.94 ,1.73B,0.32%
261,1,27267.13 ,27505.53 ,27523.86 ,27169.67 ,2.29B,-1.58%
262,1,27705.94 ,27753.54 ,27828.81 ,27640.62 ,1.76B,0.18%
263,1,27657.24 ,27671.40 ,27915.16 ,27598.06 ,2.30B,-0.47%
264,1,27787.61 ,27959.23 ,27999.60 ,27699.23 ,2.33B,-0.57%
265,1,27946.46 ,28428.00 ,28428.00 ,27909.73 ,1.98B,-1.16%
266,1,28275.07 ,28117.48 ,28379.37 ,28050.78 ,2.45B,0.02%
267,1,28268.71 ,28171.32 ,28441.49 ,28171.32 ,2.31B,0.52%
268,1,28122.02 ,27951.12 ,28205.96 ,27925.62 ,2.96B,-1.50%
269,1,28550.24 ,28462.34 ,28833.45 ,28203.22 ,2.50B,0.84%
270,1,28311.07 ,28839.35 ,28891.11 ,28281.98 ,3.00B,-2.39%
271,1,29003.20 ,28987.09 ,29252.00 ,28945.91 ,2.25B,-1.23%
272,1,29363.02 ,29313.58 ,29480.04 ,29156.45 ,2.06B,0.52%
273,1,29209.82 ,29342.38 ,29384.01 ,28956.47 ,3.02B,-2.90%
274,1,30081.55 ,29818.48 ,30081.55 ,29678.86 ,1.26B,0.46%
275,1,29944.18 ,29643.05 ,29967.74 ,29643.05 ,1.34B,0.83%
276,1,29699.11 ,29828.15 ,29855.76 ,29620.45 ,1.40B,-0.65%
277,1,29892.81 ,29730.85 ,29917.11 ,29639.38 ,1.29B,0.97%
278,1,29605.01 ,29513.08 ,29672.79 ,29504.14 ,1.45B,0.19%
279,1,29549.80 ,29667.52 ,29849.70 ,29535.20 ,1.70B,-0.86%
280,1,29805.83 ,30112.19 ,30112.19 ,29682.87 ,1.80B,-0.53%
281,1,29963.24 ,29782.95 ,30055.94 ,29755.87 ,2.07B,0.00%
282,1,29963.26 ,30088.65 ,30101.83 ,29896.86 ,1.62B,-0.54%
283,1,30124.68 ,30160.69 ,30178.58 ,30004.97 ,2.10B,-0.02%
284,1,30129.87 ,29754.30 ,30142.86 ,29665.11 ,2.62B,1.07%
285,1,29810.72 ,30119.85 ,30280.12 ,29810.72 ,2.07B,-0.33%
286,1,29909.76 ,29806.35 ,29909.76 ,29694.85 ,1.61B,0.24%
287,1,29839.45 ,30138.14 ,30184.61 ,29783.67 ,1.96B,-0.93%
288,1,30119.56 ,30052.27 ,30139.61 ,29892.62 ,1.87B,-0.13%
289,1,30157.49 ,30065.99 ,30222.02 ,30018.98 ,2.11B,0.27%
290,1,30077.15 ,30119.58 ,30185.06 ,29913.62 ,2.39B,0.47%
291,1,29936.32 ,29950.42 ,30050.91 ,29765.55 ,1.91B,-0.17%
292,1,29986.39 ,29785.27 ,29999.34 ,29715.77 ,2.08B,1.22%
293,1,29624.67 ,29736.99 ,29736.99 ,29534.42 ,1.92B,0.21%
294,1,29562.02 ,29383.72 ,29612.37 ,29383.72 ,2.55B,1.76%
295,1,29051.36 ,28812.64 ,29100.69 ,28761.88 ,2.78B,0.96%
296,1,28775.21 ,28663.20 ,28816.59 ,28558.80 ,1.63B,0.16%
297,1,28728.25 ,28564.71 ,28781.63 ,28551.65 ,1.52B,0.56%
298,1,28566.91 ,28677.76 ,28701.60 ,28435.06 ,1.45B,0.15%
299,1,28523.35 ,28501.37 ,28702.24 ,28463.11 ,2.16B,-2.03%
300,1,29113.36 ,29173.33 ,29243.10 ,28847.34 ,1.79B,0.14%
301,1,29071.56 ,29387.75 ,29446.77 ,29051.85 ,1.80B,-0.85%
302,1,29320.97 ,29357.19 ,29435.81 ,29251.25 ,1.63B,-0.49%
303,1,29466.28 ,29419.14 ,29486.15 ,29319.51 ,1.80B,0.19%
304,1,29409.01 ,29112.44 ,29409.01 ,29034.13 ,1.95B,1.37%
305,1,29012.26 ,28843.86 ,29204.73 ,28828.26 ,2.04B,0.56%
306,1,28851.39 ,28891.06 ,28932.47 ,28696.31 ,1.43B,0.15%
307,1,28807.45 ,28924.28 ,28924.28 ,28690.37 ,1.22B,-0.39%
308,1,28920.87 ,28760.27 ,28941.09 ,28734.09 ,1.92B,1.46%
309,1,28503.30 ,28265.85 ,28512.27 ,28240.78 ,1.57B,0.97%
310,1,28228.42 ,28409.14 ,28533.76 ,28201.09 ,3.09B,-1.91%
311,1,28779.45 ,28965.42 ,29007.07 ,28772.45 ,1.74B,-0.89%
312,1,29037.60 ,29003.25 ,29122.81 ,28938.39 ,1.85B,0.26%
313,1,28961.60 ,28823.16 ,29025.79 ,28734.81 ,2.01B,0.01%
314,1,28959.59 ,28855.11 ,29241.80 ,28760.67 ,2.77B,0.51%
315,1,28812.17 ,28716.60 ,28860.20 ,28663.71 ,1.99B,0.63%
316,1,28633.18 ,28719.71 ,28917.49 ,28571.13 ,2.15B,-0.43%
317,1,28757.44 ,28833.16 ,29014.19 ,28701.47 ,2.45B,-0.05%
318,1,28772.06 ,28971.23 ,28971.23 ,28700.01 ,2.84B,-0.65%
319,1,28959.30 ,28975.52 ,29009.98 ,28763.46 ,3.63B,0.50%
320,1,28816.30 ,28478.96 ,28816.30 ,28430.20 ,1.76B,0.65%
